machine_code,cycle_start_time,channel_code,min_stress,max_stress,life,damage
RTIO_MJ_15H225,4/05/2025 22:15:00,SG12,-0.686667,67.98,11.098723,3.70E-06
RTIO_MJ_15H225,4/05/2025 22:20:00,SG01,29.938667,47.654667,30.30999,1.01E-05
RTIO_MJ_15H225,4/05/2025 22:20:00,SG02,35.157333,79.378667,35.570085,1.19E-05
RTIO_MJ_15H225,4/05/2025 22:20:00,SG03,8.652,54.384,23.91245,2.66E-06
RTIO_MJ_15H225,4/05/2025 22:20:00,SG04,0,77.730667,32.387238,3.60E-06
RTIO_MJ_15H225,4/05/2025 22:20:00,SG05,-2.884,49.028,10.464439,1.16E-06
RTIO_MJ_15H225,4/05/2025 22:20:00,SG06,6.042667,67.430667,23.525537,2.61E-06
RTIO_MJ_15H225,4/05/2025 22:20:00,SG07,0.686667,36.118667,5.318135,5.91E-07
RTIO_MJ_15H225,4/05/2025 22:20:00,SG08,8.652,53.697333,12.961066,1.44E-06
RTIO_MJ_15H225,4/05/2025 22:20:00,SG09,29.114667,45.045333,21.978636,2.44E-06
RTIO_MJ_15H225,4/05/2025 22:20:00,SG10,67.568,57.130667,45.911256,5.10E-06
RTIO_MJ_15H225,4/05/2025 22:20:00,SG11,8.24,55.757333,9.992092,3.33E-06
RTIO_MJ_15H225,4/05/2025 22:20:00,SG12,7.141333,66.057333,11.635756,3.88E-06
RTIO_MJ_15H225,4/05/2025 22:25:00,SG01,28.702667,54.109333,31.645544,1.05E-05
RTIO_MJ_15H225,4/05/2025 22:25:00,SG02,44.908,85.009333,37.129935,1.24E-05
RTIO_MJ_15H225,4/05/2025 22:25:00,SG03,14.694667,59.190667,32.938717,3.66E-06
RTIO_MJ_15H225,4/05/2025 22:25:00,SG04,10.437333,84.185333,44.56836,4.95E-06
RTIO_MJ_15H225,4/05/2025 22:25:00,SG05,-1.098667,51.362667,10.644853,1.18E-06
RTIO_MJ_15H225,4/05/2025 22:25:00,SG06,21.012,68.529333,24.648326,2.74E-06
RTIO_MJ_15H225,4/05/2025 22:25:00,SG07,0.274667,36.393333,4.881991,5.42E-07
RTIO_MJ_15H225,4/05/2025 22:25:00,SG08,20.050667,55.208,13.30146,1.48E-06
RTIO_MJ_15H225,4/05/2025 22:25:00,SG09,46.830667,54.933333,33.412948,3.71E-06
RTIO_MJ_15H225,4/05/2025 22:25:00,SG10,81.438667,63.86,71.411938,7.93E-06
RTIO_MJ_15H225,4/05/2025 22:25:00,SG11,29.664,60.564,16.514872,5.50E-06
RTIO_MJ_15H225,4/05/2025 22:25:00,SG12,14.694667,70.177333,14.186145,4.73E-06
RTIO_MJ_15H225,4/05/2025 22:30:00,SG01,28.016,55.62,32.702889,1.09E-05
RTIO_MJ_15H225,4/05/2025 22:30:00,SG02,10.574667,91.876,31.804676,1.06E-05
RTIO_MJ_15H225,4/05/2025 22:30:00,SG03,9.338667,58.916,38.070835,4.23E-06
RTIO_MJ_15H225,4/05/2025 22:30:00,SG04,-7.828,82.674667,46.443428,5.16E-06
RTIO_MJ_15H225,4/05/2025 22:30:00,SG05,-4.394667,47.929333,11.184307,1.24E-06
RTIO_MJ_15H225,4/05/2025 22:30:00,SG06,-7.828,78.417333,22.128821,2.46E-06
RTIO_MJ_15H225,4/05/2025 22:30:00,SG07,-0.274667,34.608,4.791005,5.32E-07
RTIO_MJ_15H225,4/05/2025 22:30:00,SG08,-6.317333,62.486667,11.057646,1.23E-06
RTIO_MJ_15H225,4/05/2025 22:30:00,SG09,10.574667,58.641333,27.692249,3.08E-06
RTIO_MJ_15H225,4/05/2025 22:30:00,SG10,28.016,67.568,46.451488,5.16E-06
RTIO_MJ_15H225,4/05/2025 22:30:00,SG11,25.132,62.486667,17.579322,5.86E-06
RTIO_MJ_15H225,4/05/2025 22:30:00,SG12,3.708,64.958667,12.405193,4.14E-06
RTIO_MJ_15H225,4/05/2025 22:35:00,SG01,33.646667,46.556,20.727549,6.91E-06
RTIO_MJ_15H225,4/05/2025 22:35:00,SG02,33.921333,95.172,33.148032,1.10E-05
RTIO_MJ_15H225,4/05/2025 22:35:00,SG03,8.24,56.581333,25.336561,2.82E-06
RTIO_MJ_15H225,4/05/2025 22:35:00,SG04,13.458667,81.164,39.101401,4.34E-06
RTIO_MJ_15H225,4/05/2025 22:35:00,SG05,-1.785333,50.538667,8.916368,9.91E-07
RTIO_MJ_15H225,4/05/2025 22:35:00,SG06,13.184,75.670667,26.232551,2.91E-06
RTIO_MJ_15H225,4/05/2025 22:35:00,SG07,5.905333,36.805333,4.560623,5.07E-07
RTIO_MJ_15H225,4/05/2025 22:35:00,SG08,12.085333,60.152,13.675519,1.52E-06
RTIO_MJ_15H225,4/05/2025 22:35:00,SG09,4.532,51.912,18.569774,2.06E-06
RTIO_MJ_15H225,4/05/2025 22:35:00,SG10,10.986667,62.349333,25.77032,2.86E-06
RTIO_MJ_15H225,4/05/2025 22:35:00,SG11,11.948,57.130667,8.426936,2.81E-06
RTIO_MJ_15H225,4/05/2025 22:35:00,SG12,11.261333,67.293333,9.695362,3.23E-06
RTIO_MJ_15H225,4/05/2025 22:40:00,SG01,0.686667,0.686667,0,0
RTIO_MJ_15H225,4/05/2025 22:40:00,SG02,1.098667,4.12,0,0
RTIO_MJ_15H225,4/05/2025 22:40:00,SG03,0.686667,0.686667,0,0
RTIO_MJ_15H225,4/05/2025 22:40:00,SG04,-16.617333,17.716,0,0
RTIO_MJ_15H225,4/05/2025 22:40:00,SG05,-9.338667,12.085333,0,0
RTIO_MJ_15H225,4/05/2025 22:40:00,SG06,-7.416,10.162667,0,0
RTIO_MJ_15H225,4/05/2025 22:40:00,SG07,-6.729333,7.416,0,0
RTIO_MJ_15H225,4/05/2025 22:40:00,SG08,-6.317333,7.828,0,0
RTIO_MJ_15H225,4/05/2025 22:40:00,SG09,1.922667,-0.412,0,0
RTIO_MJ_15H225,4/05/2025 22:40:00,SG10,-8.102667,9.613333,0,0
RTIO_MJ_15H225,4/05/2025 22:40:00,SG11,3.708,-0.274667,0,0
RTIO_MJ_15H225,4/05/2025 22:40:00,SG12,1.098667,2.472,0,0
RTIO_MJ_15H225,4/05/2025 22:45:00,SG01,28.016,46.968,7.356088,2.45E-06
RTIO_MJ_15H225,4/05/2025 22:45:00,SG02,4.12,76.357333,6.746441,2.25E-06
RTIO_MJ_15H225,4/05/2025 22:45:00,SG03,5.630667,58.092,10.502869,1.17E-06
RTIO_MJ_15H225,4/05/2025 22:45:00,SG04,-10.574667,81.164,12.089427,1.34E-06
RTIO_MJ_15H225,4/05/2025 22:45:00,SG05,-3.296,50.126667,3.778671,4.20E-07
RTIO_MJ_15H225,4/05/2025 22:45:00,SG06,-9.750667,70.04,5.436428,6.04E-07
RTIO_MJ_15H225,4/05/2025 22:45:00,SG07,0,36.118667,1.667954,1.85E-07
RTIO_MJ_15H225,4/05/2025 22:45:00,SG08,-7.553333,56.032,2.617257,2.91E-07
RTIO_MJ_15H225,4/05/2025 22:45:00,SG09,4.944,49.989333,4.854124,5.39E-07
RTIO_MJ_15H225,4/05/2025 22:45:00,SG10,-4.669333,59.328,5.37441,5.97E-07
RTIO_MJ_15H225,4/05/2025 22:45:00,SG11,13.458667,56.444,4.884286,1.63E-06
RTIO_MJ_15H225,4/05/2025 22:45:00,SG12,-2.197333,64.958667,4.479356,1.49E-06
RTIO_MJ_15H225,4/05/2025 22:50:00,SG01,25.269333,51.088,26.38933,8.80E-06
RTIO_MJ_15H225,4/05/2025 22:50:00,SG02,12.085333,83.498667,34.010649,1.13E-05
RTIO_MJ_15H225,4/05/2025 22:50:00,SG03,9.338667,57.68,32.539402,3.62E-06
RTIO_MJ_15H225,4/05/2025 22:50:00,SG04,0.274667,83.086667,48.943749,5.44E-06
RTIO_MJ_15H225,4/05/2025 22:50:00,SG05,-5.905333,53.148,10.93384,1.21E-06
RTIO_MJ_15H225,4/05/2025 22:50:00,SG06,-4.806667,74.984,29.762468,3.31E-06
RTIO_MJ_15H225,4/05/2025 22:50:00,SG07,-2.609333,38.316,4.909231,5.45E-07
RTIO_MJ_15H225,4/05/2025 22:50:00,SG08,-3.708,59.465333,14.389296,1.60E-06
RTIO_MJ_15H225,4/05/2025 22:50:00,SG09,8.377333,51.088,21.054094,2.34E-06
RTIO_MJ_15H225,4/05/2025 22:50:00,SG10,11.398667,61.937333,26.367508,2.93E-06
RTIO_MJ_15H225,4/05/2025 22:50:00,SG11,21.012,58.641333,13.205114,4.40E-06
RTIO_MJ_15H225,4/05/2025 22:50:00,SG12,3.708,69.490667,14.806669,4.94E-06
RTIO_MJ_15H225,4/05/2025 22:55:00,SG01,43.534667,74.984,33.166018,1.11E-05
RTIO_MJ_15H225,4/05/2025 22:55:00,SG02,61.525333,83.498667,39.101259,1.30E-05
RTIO_MJ_15H225,4/05/2025 22:55:00,SG03,6.729333,55.482667,19.177135,2.13E-06
RTIO_MJ_15H225,4/05/2025 22:55:00,SG04,-0.274667,76.22,29.356228,3.26E-06
RTIO_MJ_15H225,4/05/2025 22:55:00,SG05,-4.394667,54.384,9.290067,1.03E-06
RTIO_MJ_15H225,4/05/2025 22:55:00,SG06,15.381333,73.885333,21.602821,2.40E-06
RTIO_MJ_15H225,4/05/2025 22:55:00,SG07,1.098667,46.968,5.46975,6.08E-07
RTIO_MJ_15H225,4/05/2025 22:55:00,SG08,17.029333,59.053333,12.413465,1.38E-06
RTIO_MJ_15H225,4/05/2025 22:55:00,SG09,17.716,60.152,19.655728,2.18E-06
RTIO_MJ_15H225,4/05/2025 22:55:00,SG10,9.888,68.392,21.467841,2.39E-06
RTIO_MJ_15H225,4/05/2025 22:55:00,SG11,17.990667,54.521333,9.825818,3.28E-06
RTIO_MJ_15H225,4/05/2025 22:55:00,SG12,7.141333,67.293333,11.218317,3.74E-06
RTIO_MJ_15H225,4/05/2025 23:00:00,SG01,31.724,55.208,27.794041,9.26E-06
RTIO_MJ_15H225,4/05/2025 23:00:00,SG02,7.553333,77.456,23.920589,7.97E-06
RTIO_MJ_15H225,4/05/2025 23:00:00,SG03,12.085333,54.384,26.9339,2.99E-06
RTIO_MJ_15H225,4/05/2025 23:00:00,SG04,-9.338667,78.142667,33.185868,3.69E-06
RTIO_MJ_15H225,4/05/2025 23:00:00,SG05,-1.098667,57.405333,14.355455,1.60E-06
RTIO_MJ_15H225,4/05/2025 23:00:00,SG06,-8.926667,70.864,20.405297,2.27E-06
RTIO_MJ_15H225,4/05/2025 23:00:00,SG07,2.197333,41.337333,6.625045,7.36E-07
RTIO_MJ_15H225,4/05/2025 23:00:00,SG08,-6.317333,56.032,10.587382,1.18E-06
RTIO_MJ_15H225,4/05/2025 23:00:00,SG09,10.986667,49.989333,19.035556,2.12E-06
RTIO_MJ_15H225,4/05/2025 23:00:00,SG10,2.334667,61.937333,22.225912,2.47E-06
RTIO_MJ_15H225,4/05/2025 23:00:00,SG11,31.174667,63.173333,17.087131,5.70E-06
RTIO_MJ_15H225,4/05/2025 23:00:00,SG12,4.532,67.293333,10.846934,3.62E-06
RTIO_MJ_15H225,4/05/2025 23:05:00,SG01,36.256,45.457333,25.162267,8.39E-06
RTIO_MJ_15H225,4/05/2025 23:05:00,SG02,10.849333,77.044,24.540284,8.18E-06
RTIO_MJ_15H225,4/05/2025 23:05:00,SG03,9.064,57.68,28.150354,3.13E-06
RTIO_MJ_15H225,4/05/2025 23:05:00,SG04,-10.162667,81.850667,35.231733,3.91E-06
RTIO_MJ_15H225,4/05/2025 23:05:00,SG05,-4.394667,54.384,10.4508,1.16E-06
RTIO_MJ_15H225,4/05/2025 23:05:00,SG06,-3.296,71.962667,22.158697,2.46E-06
RTIO_MJ_15H225,4/05/2025 23:05:00,SG07,-1.785333,37.904,4.630024,5.14E-07
RTIO_MJ_15H225,4/05/2025 23:05:00,SG08,-3.296,57.130667,11.029922,1.23E-06
RTIO_MJ_15H225,4/05/2025 23:05:00,SG09,8.789333,51.912,19.037277,2.12E-06
RTIO_MJ_15H225,4/05/2025 23:05:00,SG10,1.236,62.761333,23.549712,2.62E-06
RTIO_MJ_15H225,4/05/2025 23:05:00,SG11,33.097333,56.856,14.247841,4.75E-06
RTIO_MJ_15H225,4/05/2025 23:05:00,SG12,14.282667,69.902667,11.875758,3.96E-06
RTIO_MJ_15H225,4/05/2025 23:10:00,SG01,37.08,52.598667,21.304475,7.10E-06
RTIO_MJ_15H225,4/05/2025 23:10:00,SG02,45.32,69.902667,25.481137,8.49E-06
RTIO_MJ_15H225,4/05/2025 23:10:00,SG03,18.402667,49.44,18.253706,2.03E-06
RTIO_MJ_15H225,4/05/2025 23:10:00,SG04,16.892,74.022667,30.711854,3.41E-06
RTIO_MJ_15H225,4/05/2025 23:10:00,SG05,7.828,50.538667,9.197313,1.02E-06
RTIO_MJ_15H225,4/05/2025 23:10:00,SG06,15.793333,68.941333,19.612808,2.18E-06
RTIO_MJ_15H225,4/05/2025 23:10:00,SG07,12.772,36.393333,4.665472,5.18E-07
RTIO_MJ_15H225,4/05/2025 23:10:00,SG08,14.282667,55.208,10.266462,1.14E-06
RTIO_MJ_15H225,4/05/2025 23:10:00,SG09,23.072,50.676,16.309391,1.81E-06
RTIO_MJ_15H225,4/05/2025 23:10:00,SG10,14.42,62.349333,19.14578,2.13E-06
RTIO_MJ_15H225,4/05/2025 23:10:00,SG11,17.990667,61.388,11.24913,3.75E-06
RTIO_MJ_15H225,4/05/2025 23:10:00,SG12,20.737333,63.86,11.444626,3.81E-06
RTIO_MJ_15H225,4/05/2025 23:15:00,SG01,-1.785333,12.497333,0,0
RTIO_MJ_15H225,4/05/2025 23:15:00,SG02,-13.870667,23.346667,0,0
RTIO_MJ_15H225,4/05/2025 23:15:00,SG03,-7.141333,15.381333,0,0
RTIO_MJ_15H225,4/05/2025 23:15:00,SG04,-24.170667,31.998667,0,0
RTIO_MJ_15H225,4/05/2025 23:15:00,SG05,-17.304,30.9,0,0
RTIO_MJ_15H225,4/05/2025 23:15:00,SG06,-19.913333,32.685333,0,0
RTIO_MJ_15H225,4/05/2025 23:15:00,SG07,-10.437333,20.325333,0,0
RTIO_MJ_15H225,4/05/2025 23:15:00,SG08,-15.793333,24.582667,0,0
RTIO_MJ_15H225,4/05/2025 23:15:00,SG09,-4.669333,22.110667,0,0
RTIO_MJ_15H225,4/05/2025 23:15:00,SG10,-14.557333,31.861333,0,0
RTIO_MJ_15H225,4/05/2025 23:15:00,SG11,-13.184,28.977333,0,0
RTIO_MJ_15H225,4/05/2025 23:15:00,SG12,-17.578667,33.372,0,0
RTIO_MJ_15H225,4/05/2025 23:20:00,SG01,-0.686667,2.197333,0,0
RTIO_MJ_15H225,4/05/2025 23:20:00,SG02,-10.849333,14.282667,0,0
RTIO_MJ_15H225,4/05/2025 23:20:00,SG03,-4.394667,7.416,0,0
RTIO_MJ_15H225,4/05/2025 23:20:00,SG04,-22.934667,24.170667,0,0
RTIO_MJ_15H225,4/05/2025 23:20:00,SG05,-14.282667,17.304,0,0
RTIO_MJ_15H225,4/05/2025 23:20:00,SG06,-15.381333,20.325333,0,0
RTIO_MJ_15H225,4/05/2025 23:20:00,SG07,-8.652,10.437333,0,0
RTIO_MJ_15H225,4/05/2025 23:20:00,SG08,-12.497333,16.205333,0,0
RTIO_MJ_15H225,4/05/2025 23:20:00,SG09,-0.961333,5.081333,0,0
RTIO_MJ_15H225,4/05/2025 23:20:00,SG10,-10.025333,14.557333,0,0
RTIO_MJ_15H225,4/05/2025 23:20:00,SG11,-7.828,13.458667,0,0
RTIO_MJ_15H225,4/05/2025 23:20:00,SG12,-12.36,17.578667,0,0
RTIO_MJ_15H225,4/05/2025 23:25:00,SG01,21.973333,49.165333,14.386621,4.80E-06
RTIO_MJ_15H225,4/05/2025 23:25:00,SG02,7.828,76.632,15.44021,5.15E-06
RTIO_MJ_15H225,4/05/2025 23:25:00,SG03,4.532,57.68,13.397197,1.49E-06
RTIO_MJ_15H225,4/05/2025 23:25:00,SG04,-7.828,79.653333,20.195682,2.24E-06
RTIO_MJ_15H225,4/05/2025 23:25:00,SG05,-2.609333,46.418667,5.36127,5.96E-07
RTIO_MJ_15H225,4/05/2025 23:25:00,SG06,-8.24,64.821333,10.975682,1.22E-06
RTIO_MJ_15H225,4/05/2025 23:25:00,SG07,-2.609333,33.097333,2.284381,2.54E-07
RTIO_MJ_15H225,4/05/2025 23:25:00,SG08,-7.141333,52.186667,5.491779,6.10E-07
RTIO_MJ_15H225,4/05/2025 23:25:00,SG09,5.768,49.577333,11.627195,1.29E-06
RTIO_MJ_15H225,4/05/2025 23:25:00,SG10,-2.06,60.838667,13.372484,1.49E-06
RTIO_MJ_15H225,4/05/2025 23:25:00,SG11,27.466667,57.542667,8.506723,2.84E-06
RTIO_MJ_15H225,4/05/2025 23:25:00,SG12,-1.373333,65.370667,6.024012,2.01E-06
RTIO_MJ_15H225,4/05/2025 23:30:00,SG01,28.016,56.718667,21.99382,7.33E-06
RTIO_MJ_15H225,4/05/2025 23:30:00,SG02,11.261333,79.653333,23.197513,7.73E-06
RTIO_MJ_15H225,4/05/2025 23:30:00,SG03,10.162667,56.993333,26.53227,2.95E-06
RTIO_MJ_15H225,4/05/2025 23:30:00,SG04,-2.609333,81.576,37.724657,4.19E-06
RTIO_MJ_15H225,4/05/2025 23:30:00,SG05,-2.884,50.538667,9.876964,1.10E-06
RTIO_MJ_15H225,4/05/2025 23:30:00,SG06,-7.141333,68.529333,18.261467,2.03E-06
RTIO_MJ_15H225,4/05/2025 23:30:00,SG07,0.686667,37.904,5.086517,5.65E-07
RTIO_MJ_15H225,4/05/2025 23:30:00,SG08,-5.218667,54.933333,9.076922,1.01E-06
RTIO_MJ_15H225,4/05/2025 23:30:00,SG09,11.398667,52.186667,16.6411,1.85E-06
RTIO_MJ_15H225,4/05/2025 23:30:00,SG10,3.845333,65.370667,19.288075,2.14E-06
RTIO_MJ_15H225,4/05/2025 23:30:00,SG11,17.990667,61.388,11.131636,3.71E-06
RTIO_MJ_15H225,4/05/2025 23:30:00,SG12,1.098667,64.546667,11.038028,3.68E-06
RTIO_MJ_15H225,4/05/2025 23:35:00,SG01,6.042667,37.08,0.736777,2.46E-07
RTIO_MJ_15H225,4/05/2025 23:35:00,SG02,-9.064,52.049333,0.738521,2.46E-07
RTIO_MJ_15H225,4/05/2025 23:35:00,SG03,-7.141333,52.736,1.748834,1.94E-07
RTIO_MJ_15H225,4/05/2025 23:35:00,SG04,-24.445333,72.512,1.967508,2.19E-07
RTIO_MJ_15H225,4/05/2025 23:35:00,SG05,-12.085333,45.594667,0.648574,7.21E-08
RTIO_MJ_15H225,4/05/2025 23:35:00,SG06,-17.578667,56.169333,0.730299,8.11E-08
RTIO_MJ_15H225,4/05/2025 23:35:00,SG07,-6.317333,31.998667,0.291095,3.23E-08
RTIO_MJ_15H225,4/05/2025 23:35:00,SG08,-13.596,44.221333,0.34516,3.84E-08
RTIO_MJ_15H225,4/05/2025 23:35:00,SG09,1.510667,46.556,1.668341,1.85E-07
RTIO_MJ_15H225,4/05/2025 23:35:00,SG10,-7.278667,55.62,1.7548,1.95E-07
RTIO_MJ_15H225,4/05/2025 23:35:00,SG11,-4.532,45.869333,0.453908,1.51E-07
RTIO_MJ_15H225,4/05/2025 23:35:00,SG12,-14.557333,51.362667,0.374312,1.25E-07
RTIO_MJ_15H225,4/05/2025 23:40:00,SG01,23.072,45.457333,19.316435,6.44E-06
RTIO_MJ_15H225,4/05/2025 23:40:00,SG02,32.136,77.044,24.695138,8.23E-06
RTIO_MJ_15H225,4/05/2025 23:40:00,SG03,4.12,55.482667,17.809129,1.98E-06
RTIO_MJ_15H225,4/05/2025 23:40:00,SG04,-6.317333,81.164,24.618494,2.74E-06
RTIO_MJ_15H225,4/05/2025 23:40:00,SG05,-2.884,50.950667,7.228772,8.03E-07
RTIO_MJ_15H225,4/05/2025 23:40:00,SG06,13.596,69.765333,20.177177,2.24E-06
RTIO_MJ_15H225,4/05/2025 23:40:00,SG07,4.394667,37.629333,3.639178,4.04E-07
RTIO_MJ_15H225,4/05/2025 23:40:00,SG08,14.008,56.032,10.778977,1.20E-06
RTIO_MJ_15H225,4/05/2025 23:40:00,SG09,10.986667,54.109333,17.287864,1.92E-06
RTIO_MJ_15H225,4/05/2025 23:40:00,SG10,10.574667,63.448,22.902099,2.54E-06
RTIO_MJ_15H225,4/05/2025 23:40:00,SG11,-2.609333,59.465333,7.974629,2.66E-06
RTIO_MJ_15H225,4/05/2025 23:40:00,SG12,-2.884,63.448,8.40736,2.80E-06
RTIO_MJ_15H225,4/05/2025 23:45:00,SG01,39.002667,51.5,28.563625,9.52E-06
RTIO_MJ_15H225,4/05/2025 23:45:00,SG02,4.806667,71.413333,20.492426,6.83E-06
RTIO_MJ_15H225,4/05/2025 23:45:00,SG03,13.184,56.581333,28.806546,3.20E-06
RTIO_MJ_15H225,4/05/2025 23:45:00,SG04,-13.596,77.730667,28.818524,3.20E-06
RTIO_MJ_15H225,4/05/2025 23:45:00,SG05,3.021333,55.070667,13.654701,1.52E-06
RTIO_MJ_15H225,4/05/2025 23:45:00,SG06,-9.750667,67.430667,16.892588,1.88E-06
RTIO_MJ_15H225,4/05/2025 23:45:00,SG07,1.785333,39.826667,6.578354,7.31E-07
RTIO_MJ_15H225,4/05/2025 23:45:00,SG08,-7.553333,53.697333,8.30626,9.23E-07
RTIO_MJ_15H225,4/05/2025 23:45:00,SG09,7.278667,54.933333,19.048502,2.12E-06
RTIO_MJ_15H225,4/05/2025 23:45:00,SG10,1.236,65.370667,21.553527,2.39E-06
RTIO_MJ_15H225,4/05/2025 23:45:00,SG11,26.642667,60.564,13.449217,4.48E-06
RTIO_MJ_15H225,4/05/2025 23:45:00,SG12,0.686667,66.881333,10.395984,3.47E-06
RTIO_MJ_15H225,4/05/2025 23:50:00,SG01,31.724,44.221333,23.529559,7.84E-06
RTIO_MJ_15H225,4/05/2025 23:50:00,SG02,15.381333,70.314667,23.632216,7.88E-06
RTIO_MJ_15H225,4/05/2025 23:50:00,SG03,10.574667,53.972,20.682081,2.30E-06
RTIO_MJ_15H225,4/05/2025 23:50:00,SG04,-6.729333,74.297333,27.580558,3.06E-06
RTIO_MJ_15H225,4/05/2025 23:50:00,SG05,1.510667,51.362667,10.651498,1.18E-06
RTIO_MJ_15H225,4/05/2025 23:50:00,SG06,9.064,65.233333,20.30758,2.26E-06
RTIO_MJ_15H225,4/05/2025 23:50:00,SG07,8.652,36.118667,5.602953,6.23E-07
RTIO_MJ_15H225,4/05/2025 23:50:00,SG08,9.750667,53.010667,10.665285,1.19E-06
RTIO_MJ_15H225,4/05/2025 23:50:00,SG09,6.042667,52.186667,16.444666,1.83E-06
RTIO_MJ_15H225,4/05/2025 23:50:00,SG10,1.510667,65.782667,19.297789,2.14E-06
RTIO_MJ_15H225,4/05/2025 23:50:00,SG11,25.956,54.933333,8.94538,2.98E-06
RTIO_MJ_15H225,4/05/2025 23:50:00,SG12,3.433333,66.057333,10.329518,3.44E-06
RTIO_MJ_15H225,4/05/2025 23:55:00,SG01,52.186667,58.229333,39.106314,1.30E-05
RTIO_MJ_15H225,4/05/2025 23:55:00,SG02,57.405333,76.632,46.691473,1.56E-05
RTIO_MJ_15H225,4/05/2025 23:55:00,SG03,22.248,53.972,27.903574,3.10E-06
RTIO_MJ_15H225,4/05/2025 23:55:00,SG04,7.416,81.850667,39.593614,4.40E-06
RTIO_MJ_15H225,4/05/2025 23:55:00,SG05,17.304,49.44,17.382327,1.93E-06
RTIO_MJ_15H225,4/05/2025 23:55:00,SG06,21.836,68.254667,33.946925,3.77E-06
RTIO_MJ_15H225,4/05/2025 23:55:00,SG07,21.424,37.904,9.823003,1.09E-06
RTIO_MJ_15H225,4/05/2025 23:55:00,SG08,19.226667,54.521333,17.990389,2.00E-06
RTIO_MJ_15H225,4/05/2025 23:55:00,SG09,16.205333,52.186667,23.325804,2.59E-06
RTIO_MJ_15H225,4/05/2025 23:55:00,SG10,9.888,61.937333,30.142693,3.35E-06
RTIO_MJ_15H225,4/05/2025 23:55:00,SG11,25.132,53.010667,15.288422,5.10E-06
RTIO_MJ_15H225,4/05/2025 23:55:00,SG12,25.956,66.469333,18.409559,6.14E-06
RTIO_MJ_15H225,5/05/2025 0:00:00,SG01,26.78,39.689333,2.625543,8.75E-07
RTIO_MJ_15H225,5/05/2025 0:00:00,SG02,1.785333,62.349333,2.004758,6.68E-07
RTIO_MJ_15H225,5/05/2025 0:00:00,SG03,3.021333,47.105333,2.458307,2.73E-07
RTIO_MJ_15H225,5/05/2025 0:00:00,SG04,-16.617333,74.709333,3.384686,3.76E-07
RTIO_MJ_15H225,5/05/2025 0:00:00,SG05,0,45.594667,1.823439,2.03E-07
RTIO_MJ_15H225,5/05/2025 0:00:00,SG06,-8.24,53.148,1.530157,1.70E-07
RTIO_MJ_15H225,5/05/2025 0:00:00,SG07,6.317333,31.998667,0.958927,1.07E-07
RTIO_MJ_15H225,5/05/2025 0:00:00,SG08,-6.317333,43.534667,0.860952,9.57E-08
RTIO_MJ_15H225,5/05/2025 0:00:00,SG09,8.789333,53.422667,3.524943,3.92E-07
RTIO_MJ_15H225,5/05/2025 0:00:00,SG10,-7.004,64.272,2.282365,2.54E-07
RTIO_MJ_15H225,5/05/2025 0:00:00,SG11,21.012,50.813333,2.062578,6.88E-07
RTIO_MJ_15H225,5/05/2025 0:00:00,SG12,-0.686667,53.285333,1.531789,5.11E-07
RTIO_MJ_15H225,5/05/2025 0:05:00,SG01,34.745333,46.968,16.686838,5.56E-06
RTIO_MJ_15H225,5/05/2025 0:05:00,SG02,4.806667,83.910667,20.85976,6.95E-06
RTIO_MJ_15H225,5/05/2025 0:05:00,SG03,9.064,59.190667,21.439097,2.38E-06
RTIO_MJ_15H225,5/05/2025 0:05:00,SG04,-12.772,82.674667,28.996918,3.22E-06
RTIO_MJ_15H225,5/05/2025 0:05:00,SG05,-3.296,48.616,7.538749,8.38E-07
RTIO_MJ_15H225,5/05/2025 0:05:00,SG06,-11.261333,73.473333,14.282446,1.59E-06
RTIO_MJ_15H225,5/05/2025 0:05:00,SG07,2.197333,34.608,3.687109,4.10E-07
RTIO_MJ_15H225,5/05/2025 0:05:00,SG08,-9.338667,58.229333,7.023095,7.80E-07
RTIO_MJ_15H225,5/05/2025 0:05:00,SG09,5.768,53.422667,13.538865,1.50E-06
RTIO_MJ_15H225,5/05/2025 0:05:00,SG10,-2.06,63.448,14.780517,1.64E-06
RTIO_MJ_15H225,5/05/2025 0:05:00,SG11,19.501333,52.324,7.434798,2.48E-06
RTIO_MJ_15H225,5/05/2025 0:05:00,SG12,-1.373333,63.036,7.496928,2.50E-06
RTIO_MJ_15H225,5/05/2025 0:10:00,SG01,29.114667,50.676,20.720691,6.91E-06
RTIO_MJ_15H225,5/05/2025 0:10:00,SG02,12.772,74.022667,18.548266,6.18E-06
RTIO_MJ_15H225,5/05/2025 0:10:00,SG03,13.184,60.014667,29.181594,3.24E-06
RTIO_MJ_15H225,5/05/2025 0:10:00,SG04,-7.553333,78.829333,31.60649,3.51E-06
RTIO_MJ_15H225,5/05/2025 0:10:00,SG05,-0.274667,60.426667,11.864189,1.32E-06
RTIO_MJ_15H225,5/05/2025 0:10:00,SG06,-8.926667,64.409333,13.794257,1.53E-06
RTIO_MJ_15H225,5/05/2025 0:10:00,SG07,4.12,43.946667,5.655961,6.28E-07
RTIO_MJ_15H225,5/05/2025 0:10:00,SG08,-7.553333,52.598667,6.644049,7.38E-07
RTIO_MJ_15H225,5/05/2025 0:10:00,SG09,7.965333,52.598667,21.649756,2.41E-06
RTIO_MJ_15H225,5/05/2025 0:10:00,SG10,-0.137333,62.761333,23.868982,2.65E-06
