Device Date/Time,TOTAL FUEL USED,ENGINE HOURS,Speed,GPS Latitude,GPS Longitude,GPS Altitude,Internal Temperature,Supply Voltage,System Voltage,Supply Hours,ENGINE SPEED,COOLANT TEMP,ENGINE LOAD,THROTTLE,FUEL RATE,INTAKE TEMP,CABIN CURRENT TEMP,CABIN TARGET TEMP,AC1 VENT TEMP,AC1 DISCHARGE LINE T,AC1 EVAP TEMP,AC1 EVAP FAN SPEED,AC1 DISCHARGE PRES,AC1 SUCTION PRES,CABIN PRESSURE,SPOTTER M CO2,SPOTTER M HUMIDITY,SPOTTER A CO2,SPOTTER A HUMIDITY,SPOTTER A TEMP,AC2 VENT TEMP,AC2 DISCHARGE LINE T,AC2 EVAP TEMP,AC2 EVAP FAN SPEED,AC2 DISCHARGE PRES,AC2 SUCTION PRES,AC3 VENT TEMP,AC3 DISCHARGE LINE T,AC3 EVAP TEMP,AC3 EVAP FAN SPEED,AC3 DISCHARGE PRES,AC3 SUCTION PRES,BMS1 SOC,BMS1 SOH,BMS2 SOC,BMS2 SOH,BMS3 SOC,BMS3 SOH,BMS1 VOLTAGE,BMS1 CURRENT,BMS1 TEMPERATURE,BMS2 VOLTAGE,BMS2 CURRENT,BMS2 TEMPERATURE,BMS3 VOLTAGE,BMS3 CURRENT,BMS3 TEMPERATURE,Vibration,FUEL USED DELTA,Estimated CO2 (kg)
2025-05-03 11:35:00+00:00,5.5,0.0,0.0,-21.727682,116.19544666666665,176.09333333333333,26.174666666666667,26.683333333333334,4.164,1347.4733333333331,1382.5800000000002,83.13333333333334,26.933333333333334,10.773333333333333,69.14,49.93333333333333,21.0,21.0,13.6,33.46666666666667,12.0,53.0,122.0,43.8,151.93333333333334,1219.6666666666667,29.6,552.2,29.0,34.0,12.666666666666666,32.86666666666667,11.866666666666667,84.0,122.53333333333333,44.06666666666667,10.066666666666666,34.4,4.266666666666667,46.0,124.66666666666667,31.6,76.0,100.0,89.66666666666667,100.0,92.66666666666667,100.0,27.58,-0.06666666666666685,25.9,27.44,-0.45333333333333337,28.9,27.373333333333335,2.1933333333333334,22.9,528,5.5,14.74
2025-05-03 11:40:00+00:00,5.0,0.0,0.0,-21.72769,116.19545266666665,176.69333333333333,25.764,26.686666666666667,4.160666666666667,1347.5566666666666,1086.4866666666667,82.6,29.066666666666666,11.626666666666667,58.20666666666667,49.4,20.8,21.0,13.666666666666666,33.93333333333333,11.733333333333333,53.0,122.33333333333333,43.86666666666667,153.2,1241.0666666666666,30.266666666666666,548.6,29.0,34.0,12.666666666666666,33.0,11.866666666666667,84.0,121.6,44.666666666666664,10.133333333333333,35.0,5.2,46.0,126.66666666666667,31.133333333333333,76.0,100.0,89.46666666666667,100.0,92.46666666666667,100.0,27.493333333333332,1.3466666666666665,25.9,27.21333333333333,4.786666666666666,28.9,27.14,3.2800000000000002,22.9,528,5.0,13.4
2025-05-03 11:45:00+00:00,18.0,0.0,0.24666666666666667,-21.727704,116.19543933333334,172.50666666666666,25.410666666666664,26.666666666666668,4.163333333333333,1347.6399999999999,1869.8466666666668,82.93333333333334,63.93333333333333,25.573333333333334,226.36,51.2,20.0,21.0,13.866666666666667,33.666666666666664,12.2,53.0,123.6,45.266666666666666,152.6,1094.4,30.466666666666665,545.6,29.2,34.0,13.0,33.0,12.266666666666667,84.0,123.06666666666666,45.266666666666666,9.866666666666667,35.0,4.2,46.0,126.8,31.133333333333333,76.0,100.0,90.0,100.0,93.0,100.0,28.013333333333332,0.3,25.9,28.006666666666668,0.33999999999999997,28.9,28.0,0.4133333333333333,22.9,1564,18.0,48.24
2025-05-03 11:50:00+00:00,19.0,0.0,0.7133333333333333,-21.727684,116.19542799999999,169.59333333333333,25.158666666666665,26.682000000000002,4.164666666666666,1347.7233333333331,1866.9533333333334,81.86666666666666,65.0,26.0,222.10666666666665,50.733333333333334,20.0,21.0,14.4,33.733333333333334,12.8,53.0,122.0,48.0,140.73333333333332,1033.1333333333334,31.466666666666665,549.5333333333333,30.0,33.4,13.733333333333333,33.0,13.133333333333333,84.0,121.2,47.666666666666664,10.066666666666666,34.666666666666664,4.4,46.0,124.8,31.4,76.0,100.0,90.0,100.0,93.0,100.0,28.066666666666666,0.0,25.433333333333334,28.0,-0.09999999999999996,28.9,28.006666666666668,0.0,22.9,1708,19.0,50.92
2025-05-03 11:55:00+00:00,20.0,0.0,0.2866666666666667,-21.727685333333334,116.19541333333333,169.8,24.924,26.665333333333333,4.166,1347.8066666666666,1855.76,82.2,74.73333333333333,29.89333333333333,248.38,50.733333333333334,20.0,21.0,14.733333333333333,33.0,13.066666666666666,53.0,121.06666666666666,47.8,144.86666666666667,1173.4666666666667,32.0,567.0,30.0,33.0,14.066666666666666,32.06666666666667,13.333333333333334,84.0,120.13333333333334,47.2,9.866666666666667,33.733333333333334,4.333333333333333,46.0,123.0,31.2,76.0,100.0,90.0,100.0,93.0,100.0,28.040000000000003,0.5666666666666667,24.9,28.0,0.8866666666666667,28.9,28.006666666666668,0.0,22.9,1492,20.0,53.6
2025-05-03 12:00:00+00:00,3.0,0.0,0.13333333333333333,-21.727686,116.19538866666667,169.31333333333333,24.782666666666668,26.65,4.16,1347.8899999999999,942.5066666666667,81.13333333333334,27.333333333333332,10.933333333333334,48.7,49.666666666666664,20.6,21.0,16.466666666666665,32.333333333333336,15.666666666666666,53.0,110.66666666666667,54.6,145.2,1232.4,33.8,576.2,30.266666666666666,33.0,15.066666666666666,32.2,15.4,84.0,115.73333333333333,52.06666666666667,9.933333333333334,33.2,4.266666666666667,46.0,118.4,31.0,76.0,100.0,89.86666666666666,100.0,92.53333333333333,100.0,27.740000000000002,-1.5533333333333337,24.9,27.333333333333332,-2.313333333333333,28.9,27.02,-8.020000000000001,22.9,500,3.0,8.04
2025-05-03 12:05:00+00:00,1.5,0.0,0.0,-21.727680666666668,116.19539,169.48,24.642666666666667,26.663333333333334,4.164,1347.9733333333331,799.9133333333334,78.33333333333333,21.333333333333332,8.533333333333333,18.646666666666665,48.0,20.4,21.0,16.133333333333333,31.4,15.333333333333334,53.0,113.73333333333333,52.46666666666667,154.53333333333333,1230.2,34.93333333333333,587.2666666666667,31.0,33.0,15.133333333333333,31.933333333333334,15.266666666666667,84.0,119.0,49.0,10.333333333333334,33.4,5.2,46.0,122.0,31.533333333333335,76.0,100.0,89.0,100.0,92.0,100.0,27.48,-0.07333333333333338,24.9,26.906666666666663,-2.2,28.9,26.64,-2.0466666666666664,22.9,424,1.5,4.02
2025-05-03 12:10:00+00:00,1.0,0.0,0.0,-21.72768,116.19539,169.40666666666667,24.504,26.696666666666665,4.163333333333333,1348.0566666666666,800.1533333333333,77.66666666666667,21.133333333333333,8.453333333333335,18.493333333333332,48.0,20.0,21.0,15.866666666666667,32.0,14.933333333333334,53.0,118.8,48.733333333333334,155.33333333333334,1199.8666666666666,33.6,591.6,31.0,33.0,14.8,31.666666666666668,15.533333333333333,84.0,117.0,48.86666666666667,10.066666666666666,33.46666666666667,4.133333333333334,46.0,123.6,30.266666666666666,76.0,100.0,89.0,100.0,92.0,100.0,27.486666666666668,-0.4333333333333335,24.9,26.88,-0.38666666666666655,28.9,26.60666666666667,-0.6266666666666667,22.9,428,1.0,2.68
2025-05-03 12:15:00+00:00,1.0,0.0,0.0,-21.72768,116.19539,169.29333333333335,24.398666666666667,26.67666666666667,4.162,1348.1399999999999,799.9133333333334,76.53333333333333,21.0,8.4,18.240000000000002,47.333333333333336,20.333333333333332,21.0,17.866666666666667,31.6,18.866666666666667,53.0,107.26666666666667,56.93333333333333,151.66666666666666,1190.0666666666666,33.266666666666666,588.2,31.0,33.0,16.533333333333335,31.066666666666666,17.866666666666667,84.0,118.53333333333333,53.8,10.133333333333333,33.666666666666664,4.8,46.0,122.93333333333334,31.0,76.0,100.0,89.53333333333333,100.0,92.0,100.0,27.959999999999997,1.12,24.9,27.34,3.6599999999999997,28.1,26.773333333333333,3.253333333333333,22.9,368,1.0,2.68
2025-05-03 12:20:00+00:00,2.0,0.0,0.0,-21.727698666666665,116.19542666666666,167.93333333333334,24.35,26.736,4.161333333333333,1348.2233333333331,901.86,76.8,22.533333333333335,9.013333333333332,31.646666666666665,46.93333333333333,20.4,21.0,17.133333333333333,31.466666666666665,15.666666666666666,53.0,117.26666666666667,52.06666666666667,145.53333333333333,1190.8,33.0,590.6666666666666,31.333333333333332,33.0,16.0,32.6,15.466666666666667,84.0,120.0,50.266666666666666,10.266666666666667,33.666666666666664,4.066666666666666,46.0,122.86666666666666,30.333333333333332,76.0,100.0,90.0,100.0,92.4,100.0,27.759999999999998,-1.32,24.9,27.326666666666664,-2.1133333333333337,27.9,27.073333333333334,0.5333333333333333,22.9,484,2.0,5.36
2025-05-03 12:25:00+00:00,1.0,0.0,0.0,-21.727698666666665,116.19543,167.46,24.30933333333333,26.73,4.161333333333333,1348.3066666666666,800.08,75.8,20.733333333333334,8.293333333333333,18.313333333333333,47.0,20.266666666666666,21.0,17.666666666666668,31.6,18.133333333333333,53.0,109.13333333333334,55.6,144.53333333333333,1191.0,33.0,590.2666666666667,32.0,32.13333333333333,16.8,32.0,17.6,84.0,115.93333333333334,54.13333333333333,10.333333333333334,33.06666666666667,4.866666666666666,46.0,119.0,30.8,76.0,100.0,90.0,100.0,92.2,100.0,27.966666666666665,0.9333333333333332,24.9,27.553333333333335,3.9733333333333336,27.9,27.013333333333332,3.4466666666666663,22.9,392,1.0,2.68
2025-05-03 12:30:00+00:00,1.0,0.0,0.0,-21.727671333333333,116.195426,167.38666666666668,24.308,26.740000000000002,4.166,1348.3899999999999,800.1533333333333,74.73333333333333,20.533333333333335,8.213333333333333,17.87333333333333,46.46666666666667,20.466666666666665,21.0,17.533333333333335,31.333333333333332,16.933333333333334,53.0,117.06666666666666,51.666666666666664,149.53333333333333,1195.8,33.0,592.2,32.0,32.0,16.933333333333334,31.866666666666667,16.866666666666667,84.0,115.13333333333334,52.86666666666667,10.266666666666667,32.6,4.133333333333334,46.0,117.66666666666667,30.533333333333335,76.0,100.0,90.0,100.0,93.0,100.0,27.90666666666667,-0.6,24.9,27.706666666666667,-1.96,27.9,27.18,1.82,22.9,384,1.0,2.68
2025-05-03 12:35:00+00:00,1.0,0.0,0.0,-21.72767,116.19543,167.07333333333332,24.284,26.723333333333336,4.160666666666667,1348.4733333333331,799.6666666666666,73.86666666666666,20.8,8.32,17.626666666666665,46.0,20.066666666666666,21.0,17.133333333333333,31.133333333333333,16.733333333333334,53.0,112.2,52.13333333333333,152.26666666666668,1190.4,33.0,585.4666666666667,32.0,32.0,16.133333333333333,31.0,16.4,84.0,114.06666666666666,51.46666666666667,10.4,32.733333333333334,4.333333333333333,46.0,120.86666666666666,30.133333333333333,76.0,100.0,90.0,100.0,93.0,100.0,27.953333333333333,5.921189464667501e-17,24.9,27.773333333333333,1.4533333333333336,27.9,27.293333333333333,0.33999999999999997,22.9,352,1.0,2.68
2025-05-03 12:40:00+00:00,1.0,0.0,0.0,-21.72767,116.19543,166.76666666666668,24.304,26.771333333333335,4.165333333333334,1348.5566666666666,800.0400000000001,73.0,20.8,8.32,17.78666666666667,46.0,20.0,21.0,17.066666666666666,31.0,16.8,53.0,111.66666666666667,51.86666666666667,153.33333333333334,1173.8,32.333333333333336,577.5333333333333,32.0,32.0,15.8,31.0,16.533333333333335,84.0,116.46666666666667,49.46666666666667,10.333333333333334,32.86666666666667,4.666666666666667,46.0,118.53333333333333,30.6,76.0,100.0,90.0,100.0,93.0,100.0,27.96,-0.0733333333333333,24.9,27.69333333333333,-0.4266666666666668,27.9,27.453333333333333,0.7400000000000001,22.9,452,1.0,2.68
2025-05-03 12:45:00+00:00,1.0,0.0,0.0,-21.72767,116.19543,166.6,24.27,26.770666666666667,4.164666666666666,1348.6399999999999,799.94,72.06666666666666,20.8,8.32,18.10666666666667,46.0,20.533333333333335,21.0,19.266666666666666,30.666666666666668,19.8,53.0,109.4,59.0,157.93333333333334,1163.6666666666667,31.8,567.6,32.0,32.0,17.733333333333334,30.333333333333332,19.066666666666666,84.0,110.6,55.46666666666667,10.066666666666666,32.6,4.4,46.0,118.73333333333333,30.466666666666665,76.0,100.0,90.0,100.0,93.0,100.0,28.013333333333332,-0.6666666666666666,24.9,27.9,0.6133333333333334,27.9,27.833333333333332,0.5466666666666666,22.9,380,1.0,2.68
2025-05-03 12:50:00+00:00,12.0,0.0,0.11333333333333333,-21.727683333333335,116.19539533333334,167.77333333333334,24.301333333333332,26.726,4.162,1348.7233333333331,1660.0533333333333,75.06666666666666,48.2,19.279999999999998,155.38,46.666666666666664,20.333333333333332,21.0,17.0,31.266666666666666,16.133333333333333,53.0,111.53333333333333,50.86666666666667,150.33333333333334,1163.8,32.13333333333333,568.8,32.46666666666667,32.0,16.066666666666666,31.133333333333333,16.8,84.0,110.86666666666666,50.733333333333334,10.133333333333333,32.733333333333334,4.2,46.0,118.93333333333334,30.333333333333332,76.0,100.0,90.0,100.0,93.0,100.0,28.0,0.2,24.9,27.933333333333334,0.9133333333333334,27.9,27.959999999999997,-0.15999999999999998,22.633333333333333,1136,12.0,32.16
2025-05-03 12:55:00+00:00,9.0,0.0,0.09333333333333332,-21.727694666666665,116.19539866666668,168.34666666666666,24.304,26.824,4.161333333333333,1348.8066666666666,1245.8333333333333,80.66666666666667,37.0,14.8,98.06666666666666,50.13333333333333,20.6,21.0,18.6,30.266666666666666,17.4,53.0,110.93333333333334,52.2,151.6,1032.5333333333333,32.0,566.4666666666667,33.0,32.0,18.0,29.8,17.8,84.0,115.2,53.6,10.066666666666666,32.2,4.866666666666666,46.0,119.13333333333334,31.2,76.0,100.0,89.73333333333333,100.0,93.0,100.0,27.646666666666665,-1.6133333333333333,24.9,27.526666666666664,-4.306666666666667,27.9,27.546666666666667,-3.4,21.966666666666665,1004,9.0,24.12
2025-05-03 13:00:00+00:00,1.5,0.0,0.0,-21.72769,116.19540066666667,167.83333333333334,24.368,26.884666666666664,4.163333333333333,1348.8899999999999,800.0333333333333,79.06666666666666,20.466666666666665,8.186666666666666,18.21333333333333,47.46666666666667,20.666666666666668,21.0,15.866666666666667,30.533333333333335,15.4,53.0,112.0,45.93333333333333,33.13333333333333,865.9333333333333,33.2,552.8,33.0,32.0,15.066666666666666,30.133333333333333,14.8,84.0,111.13333333333334,47.266666666666666,10.133333333333333,31.866666666666667,4.2,46.0,116.73333333333333,30.066666666666666,76.0,100.0,89.0,100.0,92.06666666666666,100.0,27.220000000000002,-1.4133333333333336,24.9,26.873333333333335,-1.4133333333333336,27.9,26.759999999999998,-3.52,21.9,448,1.5,4.02
2025-05-03 13:05:00+00:00,1.5,0.0,0.0,-21.72769,116.1954,168.3,24.333333333333332,26.916,4.166666666666667,1348.9733333333331,800.0333333333333,77.73333333333333,20.733333333333334,8.293333333333333,17.733333333333334,47.0,20.466666666666665,21.0,13.133333333333333,30.866666666666667,9.533333333333333,53.0,113.93333333333334,38.06666666666667,0.0,635.4666666666667,33.4,433.2,33.93333333333333,32.0,12.8,30.933333333333334,9.933333333333334,84.0,115.6,40.06666666666667,10.333333333333334,32.93333333333333,4.333333333333333,46.0,119.2,30.6,76.0,100.0,89.0,100.0,92.0,100.0,26.853333333333335,-2.62,24.9,26.6,-5.006666666666666,27.833333333333332,26.573333333333334,-3.9466666666666668,21.9,388,1.5,4.02
2025-05-03 13:10:00+00:00,8.5,0.0,0.11333333333333333,-21.727687333333332,116.19538733333334,169.92000000000002,24.25,26.776,4.1626666666666665,1349.0566666666666,1448.0800000000002,77.4,38.6,15.44,113.33333333333333,46.93333333333333,20.0,21.0,14.6,30.866666666666667,13.266666666666667,53.0,109.2,47.266666666666666,121.86666666666666,738.3333333333334,33.2,390.8,34.4,32.0,14.0,30.733333333333334,13.8,84.0,107.4,47.6,10.333333333333334,32.4,5.066666666666666,46.0,117.13333333333334,31.533333333333335,76.0,100.0,89.4,100.0,92.46666666666667,100.0,27.546666666666667,10.386666666666665,24.9,27.353333333333335,15.393333333333334,27.7,27.353333333333335,13.94,21.9,896,8.5,22.78
2025-05-03 13:15:00+00:00,18.0,0.0,0.42,-21.727712666666665,116.19536466666666,172.99333333333334,24.104666666666667,26.705333333333332,4.164,1349.1399999999999,1863.6733333333332,81.33333333333333,67.13333333333334,26.853333333333335,227.33333333333334,50.46666666666667,20.4,21.0,19.266666666666666,29.066666666666666,19.866666666666667,38.86666666666667,96.33333333333333,62.266666666666666,130.73333333333332,1015.0,35.733333333333334,442.53333333333336,34.53333333333333,32.0,19.533333333333335,28.466666666666665,20.8,84.0,102.6,59.666666666666664,10.0,32.733333333333334,4.0,46.0,121.33333333333333,30.733333333333334,76.0,100.0,90.0,100.0,93.0,100.0,28.0,0.0,24.9,27.993333333333332,0.2733333333333334,27.833333333333332,28.0,0.0,21.9,1688,18.0,48.24
2025-05-03 13:20:00+00:00,17.0,0.0,0.12666666666666665,-21.72772133333333,116.19538933333334,171.63333333333333,24.024,26.733999999999998,4.164666666666666,1349.2233333333331,1867.9133333333334,81.6,62.333333333333336,24.933333333333334,222.74666666666664,50.86666666666667,20.133333333333333,21.0,17.333333333333332,29.8,16.333333333333332,42.4,114.8,52.13333333333333,143.13333333333333,950.4,32.86666666666667,500.46666666666664,35.0,32.0,15.733333333333333,30.933333333333334,15.8,84.0,117.2,50.333333333333336,10.0,32.8,4.6,46.0,120.8,31.4,76.0,100.0,90.0,100.0,93.0,100.0,28.05,3.05,24.9,28.0,0.12666666666666665,27.1,28.0,0.0,21.9,1844,17.0,45.56
2025-05-03 13:25:00+00:00,19.5,0.0,0.46,-21.727737333333334,116.19537666666666,170.73999999999998,24.02,26.718,4.161333333333333,1349.3066666666666,1852.2266666666667,81.73333333333333,77.93333333333334,31.173333333333336,266.56666666666666,50.93333333333333,20.8,21.0,19.133333333333333,30.333333333333332,18.466666666666665,31.8,107.06666666666666,56.53333333333333,90.13333333333334,584.8666666666667,32.0,534.0,35.0,32.0,16.933333333333334,31.0,17.2,84.0,117.06666666666666,53.666666666666664,10.066666666666666,33.53333333333333,4.666666666666667,46.0,125.6,31.4,76.0,100.0,90.0,100.0,93.0,100.0,28.04,1.1800000000000002,23.9,28.006666666666668,0.3,26.9,28.0,0.0,21.9,1676,19.5,52.26
2025-05-03 13:30:00+00:00,19.0,0.0,0.3266666666666667,-21.727742,116.19539333333334,171.81333333333333,24.137999999999998,26.682666666666666,4.166,1349.3899999999999,1855.4133333333334,80.6,76.93333333333334,30.773333333333333,257.4733333333333,51.53333333333333,20.333333333333332,21.0,17.466666666666665,30.466666666666665,16.133333333333333,38.86666666666667,108.86666666666666,54.2,96.46666666666667,822.0666666666667,32.2,552.6666666666666,35.0,32.0,14.933333333333334,31.533333333333335,14.466666666666667,74.8,114.4,48.0,9.8,33.4,4.266666666666667,46.0,119.6,30.666666666666668,76.0,100.0,90.0,100.0,93.0,100.0,28.05,1.2,23.9,28.006666666666668,0.2533333333333333,26.9,28.006666666666668,0.16,21.9,2368,19.0,50.92
2025-05-03 13:35:00+00:00,19.5,0.0,0.14666666666666667,-21.72774666666667,116.195396,174.58666666666667,24.188666666666666,26.692666666666664,4.160666666666667,1349.4733333333331,1867.5266666666669,81.73333333333333,63.2,25.279999999999998,213.64,51.333333333333336,20.266666666666666,21.0,16.666666666666668,30.4,15.266666666666667,42.4,114.46666666666667,50.86666666666667,117.66666666666667,1016.6666666666666,32.46666666666667,560.5333333333333,35.0,32.0,14.266666666666667,31.133333333333333,14.133333333333333,38.0,117.46666666666667,45.86666666666667,9.733333333333333,32.86666666666667,4.6,46.0,123.13333333333334,31.466666666666665,76.0,100.0,90.0,100.0,93.0,100.0,28.1,1.25,23.9,27.986666666666668,-0.48666666666666664,26.9,28.0,0.0,21.9,3128,19.5,52.26
2025-05-03 13:40:00+00:00,8.0,0.0,0.04666666666666666,-21.727740666666666,116.1954,174.13333333333333,24.226666666666667,26.648000000000003,4.163333333333333,1349.5566666666666,1894.26,80.53333333333333,30.133333333333333,12.053333333333335,106.06,49.0,20.733333333333334,21.0,16.2,31.933333333333334,14.333333333333334,21.2,111.53333333333333,49.06666666666667,109.0,1190.2,32.733333333333334,554.4,35.0,32.0,12.733333333333333,32.53333333333333,10.733333333333333,38.0,117.93333333333334,40.266666666666666,10.0,34.6,4.6,46.0,122.93333333333334,31.133333333333333,76.0,100.0,90.0,100.0,93.0,100.0,28.02,5.3,23.9,27.986666666666668,-0.09333333333333332,26.9,28.0,0.0,21.9,1204,8.0,21.44
2025-05-03 13:45:00+00:00,8.0,0.0,0.0,-21.727742666666664,116.19539800000001,174.17333333333332,24.183333333333334,26.698,4.160666666666667,1349.6399999999999,1187.18,83.8,36.86666666666667,14.746666666666666,100.15333333333334,50.2,20.2,21.0,14.933333333333334,31.0,13.333333333333334,38.86666666666667,107.53333333333333,45.333333333333336,119.2,1212.2,32.13333333333333,556.0,34.333333333333336,32.0,12.8,30.733333333333334,11.866666666666667,38.0,109.33333333333333,42.2,9.6,32.46666666666667,3.8,46.0,117.2,30.133333333333333,76.0,100.0,89.46666666666667,100.0,92.53333333333333,100.0,27.35,-0.37500000000000044,23.9,27.426666666666666,-0.8600000000000001,26.9,27.32,0.5733333333333329,21.9,852,8.0,21.44
2025-05-03 13:50:00+00:00,18.5,0.0,0.7200000000000001,-21.727720666666666,116.19539466666667,173.22666666666666,24.168666666666663,26.686666666666667,4.167333333333334,1349.7233333333331,1865.5933333333335,82.0,65.66666666666667,26.266666666666666,220.82000000000002,51.2,20.866666666666667,21.0,17.333333333333332,30.8,16.733333333333334,34.93333333333333,115.2,51.46666666666667,108.2,776.4666666666667,33.333333333333336,556.9333333333333,34.0,32.0,15.133333333333333,31.266666666666666,14.866666666666667,40.0,121.33333333333333,46.6,10.066666666666666,33.266666666666666,5.133333333333334,50.0,123.0,31.6,76.0,100.0,90.0,100.0,93.0,100.0,28.060000000000002,0.6799999999999999,23.9,28.0,0.5733333333333334,26.9,28.0,0.0,21.9,2748,18.5,49.58
2025-05-03 13:55:00+00:00,17.5,0.0,0.24666666666666667,-21.727724000000002,116.19539733333335,173.7866666666667,24.252,26.69333333333333,4.164,1349.8066666666666,1865.7333333333333,81.4,65.4,26.16,221.17333333333332,51.06666666666667,20.6,21.0,17.2,32.0,15.933333333333334,53.333333333333336,115.8,50.53333333333333,124.86666666666666,1197.7333333333333,32.86666666666667,563.0666666666667,34.06666666666667,32.0,13.266666666666667,32.6,11.933333333333334,53.0,120.53333333333333,43.13333333333333,10.066666666666666,34.8,4.8,76.0,129.93333333333334,32.06666666666667,76.0,100.0,90.0,100.0,93.0,100.0,28.03333333333333,0.0,23.899999999999995,27.993333333333332,0.05333333333333335,26.9,28.0,0.0,21.9,2300,17.5,46.9
2025-05-03 14:00:00+00:00,17.0,0.0,0.13333333333333333,-21.727752666666667,116.19536666666666,170.33333333333334,24.415333333333333,26.695333333333334,4.1626666666666665,1349.8899999999999,1858.9733333333331,81.8,67.46666666666667,26.986666666666668,226.03333333333333,50.86666666666667,20.333333333333332,21.0,16.066666666666666,31.133333333333333,14.8,60.0,113.26666666666667,50.06666666666667,117.46666666666667,1018.0,32.2,571.8666666666667,34.0,32.0,12.266666666666667,31.933333333333334,11.133333333333333,53.0,115.8,41.666666666666664,10.0,34.13333333333333,4.2,76.0,123.86666666666666,31.6,76.0,100.0,90.0,100.0,93.0,100.0,27.933333333333334,-1.7333333333333334,23.899999999999995,27.993333333333332,0.20666666666666667,26.9,28.0,0.0,21.9,2456,17.0,45.56
2025-05-03 14:05:00+00:00,22.0,0.0,0.0,-21.727761333333333,116.19536533333333,170.75333333333336,24.352,26.740000000000002,4.164666666666666,1349.9733333333331,1848.2666666666667,80.73333333333333,86.6,34.64,296.96,52.13333333333333,20.4,21.0,16.933333333333334,32.0,17.0,80.0,113.93333333333334,52.333333333333336,122.06666666666666,777.0666666666667,32.8,574.8666666666667,34.8,32.0,14.933333333333334,31.466666666666665,16.066666666666666,53.0,116.26666666666667,49.2,10.0,34.6,4.8,76.0,127.6,31.933333333333334,76.0,100.0,90.0,100.0,93.0,100.0,28.100000000000005,0.7333333333333334,23.899999999999995,27.993333333333332,0.4666666666666667,26.9,28.0,0.0,21.9,2400,22.0,58.96
2025-05-03 14:10:00+00:00,19.5,0.0,0.13333333333333333,-21.727752000000002,116.19536866666665,171.53333333333333,24.303333333333335,26.746666666666666,4.162,1350.0566666666666,1855.48,80.26666666666667,74.06666666666666,29.626666666666665,249.47333333333333,51.13333333333333,20.466666666666665,21.0,15.0,31.866666666666667,13.333333333333334,80.0,119.4,44.53333333333333,137.0,1108.9333333333334,33.0,577.6,35.0,32.13333333333333,13.133333333333333,31.933333333333334,11.733333333333333,53.0,119.8,42.46666666666667,10.0,35.0,4.6,76.0,129.53333333333333,32.13333333333333,76.0,100.0,90.0,100.0,93.0,100.0,28.075000000000003,0.0,23.9,28.0,0.17333333333333334,26.166666666666668,28.0,0.0,21.9,1840,19.5,52.26
2025-05-03 14:15:00+00:00,19.0,0.0,0.7200000000000001,-21.727760666666665,116.19537133333333,172.14666666666665,24.296666666666667,26.767999999999997,4.164666666666666,1350.1399999999999,1852.0466666666666,80.86666666666666,79.8,31.92,276.1066666666667,51.0,20.2,21.0,15.0,32.86666666666667,13.0,86.66666666666667,119.53333333333333,45.13333333333333,140.13333333333333,1100.2666666666667,32.4,570.0,35.0,33.0,13.6,32.46666666666667,13.066666666666666,53.0,120.93333333333334,44.666666666666664,10.0,36.0,4.733333333333333,76.0,132.13333333333333,32.13333333333333,76.0,100.0,90.0,100.0,93.0,100.0,28.025,0.0,23.9,27.986666666666668,-0.28,25.9,28.0,0.0,21.9,2096,19.0,50.92
2025-05-03 14:20:00+00:00,14.0,0.0,0.07333333333333333,-21.727774666666665,116.19536933333332,170.73333333333332,24.36733333333333,26.733999999999998,4.164,1350.2233333333331,1874.2933333333335,81.06666666666666,54.2,21.68,193.32666666666668,50.4,20.266666666666666,21.0,15.0,32.4,13.266666666666667,73.33333333333333,117.0,45.733333333333334,147.0,1113.0666666666666,31.733333333333334,552.2666666666667,35.0,33.0,12.6,32.4,11.0,53.0,119.93333333333334,41.93333333333333,9.933333333333334,35.46666666666667,4.266666666666667,76.0,127.8,31.6,76.0,100.0,90.0,100.0,93.0,100.0,27.96666666666667,-7.0,23.899999999999995,27.959999999999997,-0.52,25.9,28.0,0.0,21.9,1620,14.0,37.52
2025-05-03 14:25:00+00:00,22.0,0.0,0.6333333333333333,-21.727761333333333,116.19537533333333,172.77333333333334,24.448666666666668,26.719333333333335,4.164666666666666,1350.3066666666666,1849.38,81.46666666666667,84.86666666666666,33.946666666666665,290.18,51.46666666666667,20.4,21.0,15.2,32.06666666666667,14.733333333333333,73.33333333333333,119.26666666666667,47.666666666666664,105.8,1059.1333333333334,31.066666666666666,551.3333333333334,35.0,33.0,13.133333333333333,32.06666666666667,12.866666666666667,53.0,122.93333333333334,44.4,9.866666666666667,34.53333333333333,4.266666666666667,76.0,123.73333333333333,31.733333333333334,76.0,100.0,90.0,100.0,93.0,100.0,28.04,0.0,23.9,28.0,-0.19333333333333333,25.9,28.0,0.0,21.9,2844,22.0,58.96
