machine_code,cycle_start_time,channel_code,min_stress,max_stress,life,damage,cycle_start_time_5min,sum_payload,count_payload,avg_payload
RTIO_MJ_15H225,2025-05-03 02:05:00,SG01,28.428,53.697333,23.176409,7.72546972184957e-06,2025-05-03 02:05:00,393.730695,9.0,43.747855
RTIO_MJ_15H225,2025-05-03 02:10:00,SG01,46.968,51.912,9.376328,3.1254425071258e-06,2025-05-03 02:10:00,49.206473,1.0,49.206473
RTIO_MJ_15H225,2025-05-03 02:15:00,SG01,22.66,43.946667,6.635224,2.21174142476548e-06,2025-05-03 02:15:00,77.841426,2.0,38.920713
RTIO_MJ_15H225,2025-05-03 02:20:00,SG01,42.710667,60.976,39.691547,1.32305155558168e-05,2025-05-03 02:20:00,370.371525,10.0,37.037152500000005
RTIO_MJ_15H225,2025-05-03 02:25:00,SG01,28.702667,42.024,10.580732,3.52691059842402e-06,2025-05-03 02:25:00,302.750157,7.0,43.25002242857143
RTIO_MJ_15H225,2025-05-03 02:30:00,SG01,17.029333,56.444,9.187571,3.06252378275617e-06,2025-05-03 02:30:00,228.924332,6.0,38.15405533333333
RTIO_MJ_15H225,2025-05-03 02:35:00,SG01,65.096,49.577333,40.540255,1.35134183744679e-05,2025-05-03 02:35:00,141.037239,4.0,35.25930975
RTIO_MJ_15H225,2025-05-03 02:40:00,SG01,31.037333,53.010667,22.670778,7.55692609919226e-06,2025-05-03 02:40:00,292.909846,9.0,32.545538444444446
RTIO_MJ_15H225,2025-05-03 02:45:00,SG01,51.5,52.186667,25.774441,8.59148021014945e-06,2025-05-03 02:45:00,272.699944,8.0,34.087493
RTIO_MJ_15H225,2025-05-03 02:50:00,SG01,17.304,38.590667,1.86823,6.22743408589677e-07,2025-05-03 02:50:00,34.760523,1.0,34.760523
RTIO_MJ_15H225,2025-05-03 02:55:00,SG01,23.072,50.676,18.037471,6.01249034510474e-06,2025-05-03 02:55:00,290.777715,8.0,36.347214375
RTIO_MJ_15H225,2025-05-03 03:00:00,SG01,35.157333,49.165333,17.597559,5.86585310496549e-06,2025-05-03 03:00:00,269.752017,7.0,38.53600242857143
RTIO_MJ_15H225,2025-05-03 03:05:00,SG01,0.686667,4.806667,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-03 03:10:00,SG01,3.021333,-0.274667,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-03 03:15:00,SG01,4.12,31.724,0.427841,1.42613537795065e-07,2025-05-03 03:15:00,37.00503,1.0,37.00503
RTIO_MJ_15H225,2025-05-03 03:20:00,SG01,24.994667,54.109333,19.4907,6.49690014775905e-06,2025-05-03 03:20:00,405.895646,10.0,40.5895646
RTIO_MJ_15H225,2025-05-03 03:25:00,SG01,34.058667,51.912,25.383957,8.46131907000401e-06,2025-05-03 03:25:00,417.289529,11.0,37.93541172727273
RTIO_MJ_15H225,2025-05-03 03:30:00,SG01,54.109333,51.912,33.884273,1.12947576056213e-05,2025-05-03 03:30:00,236.248358,6.0,39.374726333333335
RTIO_MJ_15H225,2025-05-03 03:35:00,SG01,45.045333,56.032,22.844192,7.6147307822458e-06,2025-05-03 03:35:00,124.348365,4.0,31.08709125
RTIO_MJ_15H225,2025-05-03 03:40:00,SG01,35.157333,47.654667,31.686565,1.05621884394336e-05,2025-05-03 03:40:00,354.253788,9.0,39.361532
RTIO_MJ_15H225,2025-05-03 03:45:00,SG01,43.122667,49.165333,25.025668,8.34188933913015e-06,2025-05-03 03:45:00,121.803537,4.0,30.45088425
RTIO_MJ_15H225,2025-05-03 03:50:00,SG01,4.532,-2.609333,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-03 03:55:00,SG01,20.462667,37.766667,2.099738,6.99912513580391e-07,2025-05-03 03:55:00,63.939937,2.0,31.9699685
RTIO_MJ_15H225,2025-05-03 04:00:00,SG01,38.590667,48.066667,30.203004,1.00676679484487e-05,2025-05-03 04:00:00,326.90506899999997,9.0,36.32278544444444
RTIO_MJ_15H225,2025-05-03 04:05:00,SG01,25.269333,45.045333,13.40821,4.46940347424134e-06,2025-05-03 04:05:00,167.434803,4.0,41.85870075
RTIO_MJ_15H225,2025-05-03 04:10:00,SG01,5.630667,28.702667,0.366134,1.22044603620103e-07,2025-05-03 04:10:00,38.021236,1.0,38.021236
RTIO_MJ_15H225,2025-05-03 04:15:00,SG01,34.058667,45.045333,15.133574,5.04452475108936e-06,2025-05-03 04:15:00,255.266049,7.0,36.46657842857143
RTIO_MJ_15H225,2025-05-03 04:20:00,SG01,31.724,33.646667,4.206195,1.40206501053718e-06,2025-05-03 04:20:00,21.616385,1.0,21.616385
RTIO_MJ_15H225,2025-05-03 04:25:00,SG01,60.152,52.186667,25.352926,8.45097534851427e-06,2025-05-03 04:25:00,299.27288,8.0,37.40911
RTIO_MJ_15H225,2025-05-03 04:30:00,SG01,44.633333,48.478667,25.117398,8.37246583542011e-06,2025-05-03 04:30:00,297.625068,7.0,42.517866857142856
RTIO_MJ_15H225,2025-05-03 04:35:00,SG01,38.178667,40.788,23.722202,7.90740072432811e-06,2025-05-03 04:35:00,170.521903,5.0,34.1043806
RTIO_MJ_15H225,2025-05-03 04:40:00,SG01,29.938667,35.981333,6.700484,2.23349471623083e-06,2025-05-03 04:40:00,73.659159,2.0,36.8295795
RTIO_MJ_15H225,2025-05-03 04:45:00,SG01,30.213333,40.513333,13.192264,4.39742144112249e-06,2025-05-03 04:45:00,228.23898400000002,6.0,38.03983066666667
RTIO_MJ_15H225,2025-05-03 04:50:00,SG01,25.269333,52.186667,18.903431,6.30114370867985e-06,2025-05-03 04:50:00,273.898782,7.0,39.128397428571425
RTIO_MJ_15H225,2025-05-03 04:55:00,SG01,26.505333,50.264,14.974203,4.99140099639289e-06,2025-05-03 04:55:00,229.738249,6.0,38.289708166666664
RTIO_MJ_15H225,2025-05-03 05:00:00,SG01,31.037333,51.088,20.849823,6.94994110790618e-06,2025-05-03 05:00:00,119.530374,3.0,39.843458
RTIO_MJ_15H225,2025-05-03 05:05:00,SG01,47.654667,60.564,24.432802,8.14426730390576e-06,2025-05-03 05:05:00,255.213612,6.0,42.535602000000004
RTIO_MJ_15H225,2025-05-03 05:10:00,SG01,19.226667,39.002667,15.574022,5.19134063828104e-06,2025-05-03 05:10:00,304.300409,8.0,38.037551125
RTIO_MJ_15H225,2025-05-03 05:15:00,SG01,24.994667,39.689333,14.147831,4.71594372638927e-06,2025-05-03 05:15:00,191.142038,5.0,38.228407600000004
RTIO_MJ_15H225,2025-05-03 05:20:00,SG01,29.114667,40.788,13.841364,4.61378790809762e-06,,,,
RTIO_MJ_15H225,2025-05-03 05:25:00,SG01,22.66,53.010667,15.034375,5.01145843090742e-06,2025-05-03 05:25:00,179.165292,5.0,35.8330584
RTIO_MJ_15H225,2025-05-03 05:30:00,SG01,33.234667,46.144,31.034724,1.03449080637805e-05,2025-05-03 05:30:00,309.945195,8.0,38.743149375
RTIO_MJ_15H225,2025-05-03 05:35:00,SG01,35.157333,52.186667,27.23879,9.07959673093786e-06,2025-05-03 05:35:00,307.838215,8.0,38.479776875
RTIO_MJ_15H225,2025-05-03 05:40:00,SG01,39.002667,50.264,39.954262,1.3318087479526e-05,2025-05-03 05:40:00,106.931973,4.0,26.73299325
RTIO_MJ_15H225,2025-05-03 05:45:00,SG01,26.505333,52.186667,18.572434,6.19081131767564e-06,2025-05-03 05:45:00,262.225217,7.0,37.46074528571428
RTIO_MJ_15H225,2025-05-03 05:50:00,SG01,30.213333,51.912,28.612159,9.53738636733593e-06,2025-05-03 05:50:00,298.68102799999997,8.0,37.335128499999996
RTIO_MJ_15H225,2025-05-03 05:55:00,SG01,31.449333,58.229333,27.585076,9.19502527814078e-06,2025-05-03 05:55:00,203.654137,5.0,40.730827399999995
RTIO_MJ_15H225,2025-05-03 06:00:00,SG01,6.729333,0.274667,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-03 06:05:00,SG01,24.582667,47.242667,18.787518,6.26250609890806e-06,2025-05-03 06:05:00,239.709319,6.0,39.95155316666666
RTIO_MJ_15H225,2025-05-03 06:10:00,SG01,25.681333,49.989333,19.994595,6.66486487803332e-06,2025-05-03 06:10:00,350.76563,9.0,38.97395888888889
RTIO_MJ_15H225,2025-05-03 06:15:00,SG01,30.625333,58.229333,31.70179,1.05672634731494e-05,2025-05-03 06:15:00,228.028872,7.0,32.575553142857146
RTIO_MJ_15H225,2025-05-03 06:20:00,SG01,18.128,53.697333,5.096371,1.6987902162151e-06,2025-05-03 06:20:00,119.922158,3.0,39.974052666666665
RTIO_MJ_15H225,2025-05-03 06:25:00,SG01,18.54,50.264,21.514933,7.17164426774201e-06,2025-05-03 06:25:00,281.499421,7.0,40.214203
RTIO_MJ_15H225,2025-05-03 06:30:00,SG01,41.612,57.954667,31.323602,1.04412008091007e-05,2025-05-03 06:30:00,323.062342,8.0,40.38279275
RTIO_MJ_15H225,2025-05-03 06:35:00,SG01,29.114667,50.264,14.663632,4.8878772421853e-06,2025-05-03 06:35:00,110.43129400000001,3.0,36.810431333333334
RTIO_MJ_15H225,2025-05-03 06:40:00,SG01,28.428,54.521333,18.807103,6.26903443619326e-06,2025-05-03 06:40:00,283.104675,8.0,35.388084375
RTIO_MJ_15H225,2025-05-03 06:45:00,SG01,29.526667,56.032,19.534418,6.5114727013563e-06,2025-05-03 06:45:00,243.790598,7.0,34.827228285714284
RTIO_MJ_15H225,2025-05-03 06:50:00,SG01,35.981333,71.138667,33.071501,1.1023833541315e-05,2025-05-03 06:50:00,241.89038,7.0,34.55576857142857
RTIO_MJ_15H225,2025-05-03 06:55:00,SG01,17.304,26.505333,0.429299,1.4309952228004e-07,,,,
RTIO_MJ_15H225,2025-05-03 07:00:00,SG01,35.981333,60.976,9.52324,3.17441339961874e-06,2025-05-03 07:00:00,118.53142199999999,3.0,39.510473999999995
RTIO_MJ_15H225,2025-05-03 07:05:00,SG01,29.938667,57.130667,11.090011,3.696670176365e-06,2025-05-03 07:05:00,143.753467,4.0,35.93836675
RTIO_MJ_15H225,2025-05-03 07:10:00,SG01,29.526667,49.577333,12.487385,4.16246159631772e-06,2025-05-03 07:10:00,182.062397,5.0,36.4124794
RTIO_MJ_15H225,2025-05-03 07:15:00,SG01,46.556,51.912,33.253681,1.10845601896016e-05,2025-05-03 07:15:00,180.760695,5.0,36.152139
RTIO_MJ_15H225,2025-05-03 07:20:00,SG01,23.758667,52.186667,22.172137,7.39071222842222e-06,2025-05-03 07:20:00,329.407337,9.0,36.600815222222224
RTIO_MJ_15H225,2025-05-03 07:25:00,SG01,45.457333,48.478667,25.502208,8.50073597038804e-06,2025-05-03 07:25:00,111.89208500000001,4.0,27.973021250000002
RTIO_MJ_15H225,2025-05-03 07:30:00,SG01,-6.729333,7.553333,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-03 07:35:00,SG01,-6.729333,7.553333,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-03 07:40:00,SG01,17.029333,47.654667,4.830033,1.61001091440359e-06,2025-05-03 07:40:00,105.362474,3.0,35.12082466666667
RTIO_MJ_15H225,2025-05-03 07:45:00,SG01,38.178667,55.62,32.787699,1.0929233166552e-05,2025-05-03 07:45:00,238.972154,7.0,34.13887914285714
RTIO_MJ_15H225,2025-05-03 07:50:00,SG01,-2.197333,3.021333,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-03 07:55:00,SG01,24.170667,53.010667,17.004246,5.66808191414906e-06,2025-05-03 07:55:00,231.354469,6.0,38.559078166666666
RTIO_MJ_15H225,2025-05-03 08:00:00,SG01,32.136,55.208,38.196303,1.27321008530238e-05,2025-05-03 08:00:00,293.134715,8.0,36.641839375
RTIO_MJ_15H225,2025-05-03 08:05:00,SG01,37.766667,52.186667,18.644128,6.21470942295417e-06,2025-05-03 08:05:00,99.605054,4.0,24.9012635
RTIO_MJ_15H225,2025-05-03 08:10:00,SG01,21.149333,34.058667,0.889813,2.96604476032547e-07,2025-05-03 08:10:00,33.147295,1.0,33.147295
RTIO_MJ_15H225,2025-05-03 08:15:00,SG01,54.933333,49.989333,35.052406,1.16841353820629e-05,2025-05-03 08:15:00,263.724162,8.0,32.96552025
RTIO_MJ_15H225,2025-05-03 08:20:00,SG01,37.492,53.697333,33.028014,1.10093381456083e-05,2025-05-03 08:20:00,165.313997,5.0,33.0627994
RTIO_MJ_15H225,2025-05-03 08:25:00,SG01,34.058667,52.598667,12.563937,4.18797893953703e-06,2025-05-03 08:25:00,66.251924,2.0,33.125962
RTIO_MJ_15H225,2025-05-03 08:30:00,SG01,38.178667,52.598667,18.325109,6.10836977315965e-06,2025-05-03 08:30:00,152.882264,4.0,38.220566
RTIO_MJ_15H225,2025-05-03 08:35:00,SG01,35.157333,56.718667,31.11695,1.03723166448758e-05,2025-05-03 08:35:00,234.666832,7.0,33.52383314285714
RTIO_MJ_15H225,2025-05-03 08:40:00,SG01,51.912,64.684,44.267997,1.4755999009081e-05,2025-05-03 08:40:00,204.16326,7.0,29.16618
RTIO_MJ_15H225,2025-05-03 08:45:00,SG01,41.2,52.598667,27.836999,9.27899970091409e-06,2025-05-03 08:45:00,278.537279,9.0,30.948586555555558
RTIO_MJ_15H225,2025-05-03 08:50:00,SG01,53.697333,55.208,31.079804,1.03599347793359e-05,2025-05-03 08:50:00,262.875897,7.0,37.553699571428574
RTIO_MJ_15H225,2025-05-03 08:55:00,SG01,45.732,58.229333,31.964147,1.06547155122759e-05,2025-05-03 08:55:00,253.787179,7.0,36.255311285714285
RTIO_MJ_15H225,2025-05-03 09:00:00,SG01,44.633333,69.216,35.002283,1.1667427547122e-05,2025-05-03 09:00:00,219.825545,6.0,36.637590833333334
RTIO_MJ_15H225,2025-05-03 09:05:00,SG01,12.772,-7.828,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-03 09:10:00,SG01,8.24,-6.042667,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-03 09:15:00,SG01,26.093333,37.766667,4.28651,1.42883652464934e-06,,,,
RTIO_MJ_15H225,2025-05-03 09:20:00,SG01,39.414667,44.633333,30.625792,1.0208597435675e-05,,,,
RTIO_MJ_15H225,2025-05-03 09:25:00,SG01,78.005333,42.436,50.087641,1.66958803381845e-05,2025-05-03 09:25:00,218.469231,9.0,24.274359
RTIO_MJ_15H225,2025-05-03 09:30:00,SG01,65.92,45.045333,33.896176,1.12987252398983e-05,2025-05-03 09:30:00,178.652914,7.0,25.52184485714286
RTIO_MJ_15H225,2025-05-03 09:35:00,SG01,48.066667,43.946667,26.098925,8.69964151283341e-06,2025-05-03 09:35:00,203.184302,7.0,29.026328857142857
RTIO_MJ_15H225,2025-05-03 09:40:00,SG01,34.470667,47.242667,25.412866,8.47095544959385e-06,2025-05-03 09:40:00,173.0309,5.0,34.60618
RTIO_MJ_15H225,2025-05-03 09:45:00,SG01,52.598667,45.457333,24.560768,8.18692257402819e-06,2025-05-03 09:45:00,64.942024,2.0,32.471012
RTIO_MJ_15H225,2025-05-03 09:50:00,SG01,48.066667,38.178667,25.357167,8.45238914234474e-06,2025-05-03 09:50:00,222.737604,8.0,27.8422005
RTIO_MJ_15H225,2025-05-03 09:55:00,SG01,34.470667,45.457333,29.95886,9.98628674114074e-06,2025-05-03 09:55:00,249.589005,8.0,31.198625625
RTIO_MJ_15H225,2025-05-03 10:00:00,SG01,48.478667,52.186667,38.525362,1.28417873753301e-05,2025-05-03 10:00:00,184.865791,6.0,30.810965166666666
RTIO_MJ_15H225,2025-05-03 11:03:39,SG01,-2.609333,3.021333,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-03 11:05:00,SG01,1.098667,20.325333,0.029071,9.6903370416642e-09,,,,
RTIO_MJ_15H225,2025-05-03 11:10:00,SG01,25.681333,18.128,0.796082,2.65360702791791e-07,,,,
RTIO_MJ_15H225,2025-05-03 11:15:00,SG01,27.192,52.186667,16.340091,5.44669712246642e-06,2025-05-03 11:15:00,261.472529,7.0,37.35321842857143
RTIO_MJ_15H225,2025-05-03 11:20:00,SG01,20.462667,46.556,12.984203,4.32806775276253e-06,2025-05-03 11:20:00,231.891616,7.0,33.12737371428572
RTIO_MJ_15H225,2025-05-03 11:25:00,SG01,31.449333,37.08,15.166135,5.05537846174113e-06,2025-05-03 11:25:00,102.35346,3.0,34.11782
RTIO_MJ_15H225,2025-05-03 11:30:00,SG01,35.157333,32.96,9.717353,3.23911783109862e-06,2025-05-03 11:30:00,23.910788,1.0,23.910788
RTIO_MJ_15H225,2025-05-03 11:35:00,SG01,17.304,31.724,1.377417,4.59138948277133e-07,2025-05-03 11:35:00,56.869309,2.0,28.4346545
RTIO_MJ_15H225,2025-05-03 11:40:00,SG01,16.617333,42.710667,1.666381,5.55460348159972e-07,2025-05-03 11:40:00,66.01645400000001,2.0,33.008227000000005
RTIO_MJ_15H225,2025-05-03 11:45:00,SG01,29.114667,61.662667,16.992244,5.66408131834776e-06,2025-05-03 11:45:00,237.756425,6.0,39.62607083333334
RTIO_MJ_15H225,2025-05-03 11:50:00,SG01,27.604,64.409333,19.523198,6.50773258896056e-06,2025-05-03 11:50:00,275.885759,8.0,34.485719875
RTIO_MJ_15H225,2025-05-03 11:55:00,SG01,23.758667,57.954667,15.854327,5.28477567170356e-06,2025-05-03 11:55:00,274.792612,8.0,34.3490765
RTIO_MJ_15H225,2025-05-03 12:00:00,SG01,21.561333,29.114667,1.056261,3.52087000515028e-07,2025-05-03 12:00:00,15.446473,1.0,15.446473
RTIO_MJ_15H225,2025-05-03 12:05:00,SG01,-2.609333,6.042667,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-03 12:10:00,SG01,-1.373333,3.021333,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-03 12:15:00,SG01,-1.098667,1.785333,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-03 12:20:00,SG01,7.553333,31.312,0.342776,1.14258572306617e-07,2025-05-03 12:20:00,36.357316,1.0,36.357316
RTIO_MJ_15H225,2025-05-03 12:25:00,SG01,-3.021333,6.317333,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-03 12:30:00,SG01,-1.373333,3.021333,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-03 12:35:00,SG01,-0.686667,1.785333,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-03 12:40:00,SG01,-0.274667,0.686667,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-03 12:45:00,SG01,-0.274667,0.686667,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-03 12:50:00,SG01,23.484,36.256,7.624082,2.54136078238625e-06,2025-05-03 12:50:00,150.215755,4.0,37.55393875
RTIO_MJ_15H225,2025-05-03 12:55:00,SG01,30.625333,35.569333,9.919345,3.30644841507351e-06,2025-05-03 12:55:00,116.437964,4.0,29.109491
RTIO_MJ_15H225,2025-05-03 13:00:00,SG01,-0.274667,2.609333,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-03 13:05:00,SG01,0.686667,0.274667,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-03 13:10:00,SG01,31.449333,52.598667,7.532772,2.51092400719706e-06,2025-05-03 13:10:00,66.871161,2.0,33.4355805
RTIO_MJ_15H225,2025-05-03 13:15:00,SG01,19.226667,72.374667,19.035395,6.34513159763297e-06,2025-05-03 13:15:00,256.91634,7.0,36.70233428571429
RTIO_MJ_15H225,2025-05-03 13:20:00,SG01,26.093333,68.117333,20.119141,6.7063803138259e-06,2025-05-03 13:20:00,211.422593,7.0,30.203227571428574
RTIO_MJ_15H225,2025-05-03 13:25:00,SG01,45.045333,46.144,23.738185,7.91272822356079e-06,2025-05-03 13:25:00,237.637735,7.0,33.94824785714285
RTIO_MJ_15H225,2025-05-03 13:30:00,SG01,45.457333,42.710667,28.476255,9.49208489591421e-06,2025-05-03 13:30:00,266.110222,8.0,33.26377775
RTIO_MJ_15H225,2025-05-03 13:35:00,SG01,47.242667,40.101333,22.647564,7.54918791393577e-06,2025-05-03 13:35:00,246.730184,7.0,35.247169142857146
RTIO_MJ_15H225,2025-05-03 13:40:00,SG01,32.96,29.526667,5.39777,1.79925672577056e-06,,,,
RTIO_MJ_15H225,2025-05-03 13:45:00,SG01,29.526667,37.08,8.943435,2.98114513104815e-06,2025-05-03 13:45:00,118.55652,3.0,39.518840000000004
RTIO_MJ_15H225,2025-05-03 13:50:00,SG01,35.569333,50.264,24.603503,8.20116758625637e-06,2025-05-03 13:50:00,261.155758,7.0,37.30796542857143
RTIO_MJ_15H225,2025-05-03 13:55:00,SG01,46.144,47.654667,24.827108,8.27570271273746e-06,2025-05-03 13:55:00,138.496766,4.0,34.6241915
RTIO_MJ_15H225,2025-05-03 14:00:00,SG01,45.457333,43.946667,24.290982,8.09699392991186e-06,2025-05-03 14:00:00,165.262419,5.0,33.0524838
RTIO_MJ_15H225,2025-05-03 14:05:00,SG01,56.032,56.444,43.84073,1.46135765330022e-05,2025-05-03 14:05:00,326.809823,9.0,36.31220255555556
RTIO_MJ_15H225,2025-05-03 14:10:00,SG01,48.890667,54.521333,29.197643,9.73254775169934e-06,2025-05-03 14:10:00,264.87462800000003,8.0,33.109328500000004
RTIO_MJ_15H225,2025-05-03 14:15:00,SG01,43.946667,40.101333,25.798737,8.59957893504111e-06,2025-05-03 14:15:00,219.988796,7.0,31.42697085714286
RTIO_MJ_15H225,2025-05-03 14:20:00,SG01,42.710667,51.5,12.092403,4.03080094359958e-06,2025-05-03 14:20:00,160.44550900000002,5.0,32.0891018
RTIO_MJ_15H225,2025-05-03 14:25:00,SG01,51.088,57.954667,48.29109,1.60970298828492e-05,2025-05-03 14:25:00,363.323584,10.0,36.3323584
RTIO_MJ_15H225,2025-05-03 14:30:00,SG01,33.646667,60.152,39.130285,1.30434282303147e-05,2025-05-03 14:30:00,274.877576,7.0,39.26822514285714
RTIO_MJ_15H225,2025-05-03 14:35:00,SG01,53.010667,45.457333,33.947136,1.1315711851605e-05,2025-05-03 14:35:00,51.284497,2.0,25.6422485
RTIO_MJ_15H225,2025-05-03 14:40:00,SG01,26.78,47.654667,25.716775,8.57225837925997e-06,2025-05-03 14:40:00,371.103571,11.0,33.73668827272727
RTIO_MJ_15H225,2025-05-03 14:45:00,SG01,45.457333,53.697333,36.076979,1.20256597163883e-05,2025-05-03 14:45:00,356.498406,9.0,39.610934
RTIO_MJ_15H225,2025-05-03 14:50:00,SG01,31.037333,50.264,15.893409,5.29780305485255e-06,2025-05-03 14:50:00,188.835094,5.0,37.7670188
RTIO_MJ_15H225,2025-05-03 14:55:00,SG01,26.78,53.697333,14.695982,4.89866051462311e-06,2025-05-03 14:55:00,156.578646,5.0,31.3157292
RTIO_MJ_15H225,2025-05-03 15:00:00,SG01,29.114667,48.478667,19.886973,6.62899108839598e-06,2025-05-03 15:00:00,258.207175,7.0,36.886739285714285
RTIO_MJ_15H225,2025-05-03 15:05:00,SG01,32.548,51.912,31.754114,1.05847047775299e-05,2025-05-03 15:05:00,320.45059200000003,9.0,35.60562133333334
RTIO_MJ_15H225,2025-05-03 15:10:00,SG01,59.877333,59.74,34.369613,1.14565377023122e-05,2025-05-03 15:10:00,188.76274,6.0,31.46045666666667
RTIO_MJ_15H225,2025-05-03 15:15:00,SG01,47.654667,56.718667,30.303532,1.01011772079941e-05,2025-05-03 15:15:00,331.23040199999997,9.0,36.803377999999995
RTIO_MJ_15H225,2025-05-03 15:20:00,SG01,57.542667,69.628,48.980864,1.63269547711345e-05,2025-05-03 15:20:00,189.727197,5.0,37.9454394
RTIO_MJ_15H225,2025-05-03 15:25:00,SG01,52.186667,56.718667,32.844549,1.09481828423741e-05,2025-05-03 15:25:00,47.942161999999996,2.0,23.971080999999998
RTIO_MJ_15H225,2025-05-03 15:30:00,SG01,48.890667,46.556,26.897892,8.96596405609111e-06,2025-05-03 15:30:00,243.644832,7.0,34.80640457142857
RTIO_MJ_15H225,2025-05-03 15:35:00,SG01,37.08,54.521333,26.375705,8.7919015213961e-06,2025-05-03 15:35:00,284.740278,8.0,35.59253475
RTIO_MJ_15H225,2025-05-03 15:40:00,SG01,39.414667,54.933333,20.468147,6.82271580508443e-06,2025-05-03 15:40:00,162.783122,5.0,32.5566244
RTIO_MJ_15H225,2025-05-03 15:45:00,SG01,28.428,59.74,18.561876,6.18729195033061e-06,2025-05-03 15:45:00,286.819487,8.0,35.852435875
RTIO_MJ_15H225,2025-05-03 15:50:00,SG01,38.590667,55.62,28.596745,9.53224826418878e-06,2025-05-03 15:50:00,278.78414300000003,8.0,34.848017875000004
RTIO_MJ_15H225,2025-05-03 15:55:00,SG01,45.457333,50.264,26.345153,8.78171756981139e-06,2025-05-03 15:55:00,136.573874,4.0,34.1434685
RTIO_MJ_15H225,2025-05-03 16:00:00,SG01,29.938667,60.976,24.219982,8.0733271962443e-06,2025-05-03 16:00:00,311.698263,9.0,34.63314033333333
RTIO_MJ_15H225,2025-05-03 16:05:00,SG01,51.088,55.208,29.223774,9.74125814678903e-06,2025-05-03 16:05:00,344.529136,9.0,38.28101511111111
RTIO_MJ_15H225,2025-05-03 16:10:00,SG01,89.816,35.569333,28.972922,9.65764060171291e-06,2025-05-03 16:10:00,53.236799000000005,2.0,26.618399500000002
RTIO_MJ_15H225,2025-05-03 16:15:00,SG01,33.234667,37.08,9.931584,3.31052785480816e-06,2025-05-03 16:15:00,181.79118300000002,5.0,36.358236600000005
RTIO_MJ_15H225,2025-05-03 16:20:00,SG01,26.093333,37.766667,6.251305,2.08376833542893e-06,2025-05-03 16:20:00,83.060235,3.0,27.686745000000002
RTIO_MJ_15H225,2025-05-03 16:25:00,SG01,-4.12,10.162667,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-03 16:30:00,SG01,32.96,52.186667,14.336596,4.77886527988155e-06,2025-05-03 16:30:00,193.187534,5.0,38.6375068
RTIO_MJ_15H225,2025-05-03 16:35:00,SG01,42.436,55.208,27.306554,9.10218457684427e-06,2025-05-03 16:35:00,313.300823,9.0,34.81120255555555
RTIO_MJ_15H225,2025-05-03 16:40:00,SG01,54.933333,42.710667,23.971946,7.99064852797618e-06,2025-05-03 16:40:00,99.405356,3.0,33.13511866666666
RTIO_MJ_15H225,2025-05-03 16:45:00,SG01,71.138667,41.2,41.214582,1.3738194039072e-05,2025-05-03 16:45:00,245.75064899999998,7.0,35.10723557142857
RTIO_MJ_15H225,2025-05-03 16:50:00,SG01,38.590667,40.513333,23.292754,7.76425138417831e-06,2025-05-03 16:50:00,199.81000699999998,5.0,39.9620014
RTIO_MJ_15H225,2025-05-03 16:55:00,SG01,34.058667,46.556,21.140096,7.04669874380551e-06,2025-05-03 16:55:00,297.417803,9.0,33.04642255555555
RTIO_MJ_15H225,2025-05-03 17:00:00,SG01,43.534667,43.122667,32.169992,1.07233306526558e-05,2025-05-03 17:00:00,27.687545,1.0,27.687545
RTIO_MJ_15H225,2025-05-03 17:05:00,SG01,25.681333,42.436,11.861921,3.95397371746533e-06,2025-05-03 17:05:00,45.691418,2.0,22.845709
RTIO_MJ_15H225,2025-05-03 17:10:00,SG01,34.470667,60.152,23.87245,7.95748324157292e-06,2025-05-03 17:10:00,214.983606,8.0,26.87295075
RTIO_MJ_15H225,2025-05-03 17:15:00,SG01,56.444,49.577333,31.514413,1.05048044873347e-05,2025-05-03 17:15:00,118.43780699999999,4.0,29.609451749999998
RTIO_MJ_15H225,2025-05-03 17:20:00,SG01,31.037333,39.277333,17.080762,5.69358736117296e-06,2025-05-03 17:20:00,106.989293,3.0,35.663097666666665
RTIO_MJ_15H225,2025-05-03 17:25:00,SG01,35.569333,50.264,31.553847,1.05179488810371e-05,2025-05-03 17:25:00,422.24567,11.0,38.38597
