machine_code,cycle_start_time,cycle_end_time,cycle_time,avg_payload
RTIO_MJ_15H225,4/05/2025 21:23:48,4/05/2025 21:24:05,17,34.398506
RTIO_MJ_15H225,4/05/2025 21:24:29,4/05/2025 21:24:48,19,36.993377
RTIO_MJ_15H225,4/05/2025 21:29:28,4/05/2025 21:30:32,64,30.250695
RTIO_MJ_15H225,4/05/2025 21:30:56,4/05/2025 21:31:07,11,38.555427
RTIO_MJ_15H225,4/05/2025 21:31:23,4/05/2025 21:31:33,10,32.185291
RTIO_MJ_15H225,4/05/2025 21:31:49,4/05/2025 21:31:59,10,35.135941
RTIO_MJ_15H225,4/05/2025 21:32:16,4/05/2025 21:32:26,10,37.993537
RTIO_MJ_15H225,4/05/2025 21:32:40,4/05/2025 21:32:49,9,26.817296
RTIO_MJ_15H225,4/05/2025 21:33:07,4/05/2025 21:33:19,12,42.585868
RTIO_MJ_15H225,4/05/2025 21:33:33,4/05/2025 21:33:43,10,24.697886
RTIO_MJ_15H225,4/05/2025 21:37:55,4/05/2025 21:39:03,68,25.03138
RTIO_MJ_15H225,4/05/2025 21:39:40,4/05/2025 21:39:54,14,36.849883
RTIO_MJ_15H225,4/05/2025 21:40:17,4/05/2025 21:40:31,14,39.580551
RTIO_MJ_15H225,4/05/2025 21:40:53,4/05/2025 21:41:13,20,37.06886
RTIO_MJ_15H225,4/05/2025 21:41:35,4/05/2025 21:41:50,15,42.053593
RTIO_MJ_15H225,4/05/2025 21:42:11,4/05/2025 21:42:26,15,40.812392
RTIO_MJ_15H225,4/05/2025 21:42:45,4/05/2025 21:42:57,12,26.052342
RTIO_MJ_15H225,4/05/2025 21:43:51,4/05/2025 21:44:56,65,40.591212
RTIO_MJ_15H225,4/05/2025 21:45:20,4/05/2025 21:45:33,13,39.614588
RTIO_MJ_15H225,4/05/2025 21:45:52,4/05/2025 21:46:07,15,42.534774
RTIO_MJ_15H225,4/05/2025 21:46:27,4/05/2025 21:46:41,14,43.238818
RTIO_MJ_15H225,4/05/2025 21:47:02,4/05/2025 21:47:17,15,37.486452
RTIO_MJ_15H225,4/05/2025 21:47:37,4/05/2025 21:47:51,14,46.323044
RTIO_MJ_15H225,4/05/2025 22:00:17,4/05/2025 22:00:26,9,34.266642
RTIO_MJ_15H225,4/05/2025 22:01:02,4/05/2025 22:01:09,7,29.762781
RTIO_MJ_15H225,4/05/2025 22:01:52,4/05/2025 22:01:58,6,30.300507
RTIO_MJ_15H225,4/05/2025 22:02:19,4/05/2025 22:02:26,7,24.413712
RTIO_MJ_15H225,4/05/2025 22:02:52,4/05/2025 22:03:00,8,17.704818
RTIO_MJ_15H225,4/05/2025 22:03:23,4/05/2025 22:03:30,7,16.139172
RTIO_MJ_15H225,4/05/2025 22:09:35,4/05/2025 22:09:41,6,21.757823
RTIO_MJ_15H225,4/05/2025 22:12:52,4/05/2025 22:13:08,16,29.728371
RTIO_MJ_15H225,4/05/2025 22:13:28,4/05/2025 22:13:38,10,37.607665
RTIO_MJ_15H225,4/05/2025 22:13:59,4/05/2025 22:14:11,12,36.132696
RTIO_MJ_15H225,4/05/2025 22:14:33,4/05/2025 22:14:44,11,38.512537
RTIO_MJ_15H225,4/05/2025 22:15:09,4/05/2025 22:15:20,11,36.628499
RTIO_MJ_15H225,4/05/2025 22:15:43,4/05/2025 22:15:56,13,40.47027
RTIO_MJ_15H225,4/05/2025 22:16:21,4/05/2025 22:16:36,15,32.231496
RTIO_MJ_15H225,4/05/2025 22:17:16,4/05/2025 22:17:29,13,34.620996
RTIO_MJ_15H225,4/05/2025 22:17:55,4/05/2025 22:18:04,9,32.163074
RTIO_MJ_15H225,4/05/2025 22:18:20,4/05/2025 22:18:30,10,36.651613
RTIO_MJ_15H225,4/05/2025 22:18:48,4/05/2025 22:18:59,11,38.433195
RTIO_MJ_15H225,4/05/2025 22:19:18,4/05/2025 22:19:30,12,35.09925
RTIO_MJ_15H225,4/05/2025 22:19:47,4/05/2025 22:19:59,12,33.216194
RTIO_MJ_15H225,4/05/2025 22:21:26,4/05/2025 22:21:37,11,39.039645
RTIO_MJ_15H225,4/05/2025 22:21:56,4/05/2025 22:22:08,12,35.931289
RTIO_MJ_15H225,4/05/2025 22:22:24,4/05/2025 22:22:34,10,33.94936
RTIO_MJ_15H225,4/05/2025 22:22:49,4/05/2025 22:22:59,10,33.170503
RTIO_MJ_15H225,4/05/2025 22:23:17,4/05/2025 22:23:28,11,34.955009
RTIO_MJ_15H225,4/05/2025 22:23:46,4/05/2025 22:23:58,12,36.398845
RTIO_MJ_15H225,4/05/2025 22:24:15,4/05/2025 22:24:24,9,28.021438
RTIO_MJ_15H225,4/05/2025 22:26:07,4/05/2025 22:26:33,26,22.40486
RTIO_MJ_15H225,4/05/2025 22:26:57,4/05/2025 22:27:10,13,40.53564
RTIO_MJ_15H225,4/05/2025 22:27:34,4/05/2025 22:27:47,13,40.448326
RTIO_MJ_15H225,4/05/2025 22:28:07,4/05/2025 22:28:19,12,34.152495
RTIO_MJ_15H225,4/05/2025 22:28:40,4/05/2025 22:28:53,13,36.996498
RTIO_MJ_15H225,4/05/2025 22:29:13,4/05/2025 22:29:25,12,38.098054
RTIO_MJ_15H225,4/05/2025 22:29:47,4/05/2025 22:30:01,14,42.596835
RTIO_MJ_15H225,4/05/2025 22:30:20,4/05/2025 22:30:30,10,12.033042
RTIO_MJ_15H225,4/05/2025 22:30:49,4/05/2025 22:31:12,23,26.904886
RTIO_MJ_15H225,4/05/2025 22:31:35,4/05/2025 22:31:47,12,40.745675
RTIO_MJ_15H225,4/05/2025 22:32:09,4/05/2025 22:32:22,13,42.276994
RTIO_MJ_15H225,4/05/2025 22:32:45,4/05/2025 22:32:57,12,40.859707
RTIO_MJ_15H225,4/05/2025 22:33:15,4/05/2025 22:33:28,13,41.80902
RTIO_MJ_15H225,4/05/2025 22:33:45,4/05/2025 22:33:57,12,38.819234
RTIO_MJ_15H225,4/05/2025 22:34:17,4/05/2025 22:34:30,13,41.08303
RTIO_MJ_15H225,4/05/2025 22:34:51,4/05/2025 22:35:26,35,34.191252
RTIO_MJ_15H225,4/05/2025 22:35:44,4/05/2025 22:35:58,14,43.006832
RTIO_MJ_15H225,4/05/2025 22:36:18,4/05/2025 22:36:30,12,43.243555
RTIO_MJ_15H225,4/05/2025 22:36:50,4/05/2025 22:37:02,12,42.180371
RTIO_MJ_15H225,4/05/2025 22:37:23,4/05/2025 22:37:34,11,38.747305
RTIO_MJ_15H225,4/05/2025 22:37:54,4/05/2025 22:38:06,12,40.2279
RTIO_MJ_15H225,4/05/2025 22:38:22,4/05/2025 22:38:33,11,26.698774
RTIO_MJ_15H225,4/05/2025 22:49:00,4/05/2025 22:49:09,9,34.529237
RTIO_MJ_15H225,4/05/2025 22:49:41,4/05/2025 22:49:52,11,42.391881
RTIO_MJ_15H225,4/05/2025 22:50:12,4/05/2025 22:50:25,13,42.838716
RTIO_MJ_15H225,4/05/2025 22:50:43,4/05/2025 22:50:55,12,38.808083
RTIO_MJ_15H225,4/05/2025 22:51:11,4/05/2025 22:51:24,13,39.331205
RTIO_MJ_15H225,4/05/2025 22:51:44,4/05/2025 22:51:57,13,42.241765
RTIO_MJ_15H225,4/05/2025 22:52:14,4/05/2025 22:52:25,11,32.774283
RTIO_MJ_15H225,4/05/2025 22:52:43,4/05/2025 22:53:19,36,33.738026
RTIO_MJ_15H225,4/05/2025 22:53:45,4/05/2025 22:53:57,12,38.789578
RTIO_MJ_15H225,4/05/2025 22:54:13,4/05/2025 22:54:23,10,37.839486
RTIO_MJ_15H225,4/05/2025 22:54:41,4/05/2025 22:54:52,11,40.079053
RTIO_MJ_15H225,4/05/2025 22:55:10,4/05/2025 22:55:21,11,37.383171
RTIO_MJ_15H225,4/05/2025 22:55:35,4/05/2025 22:55:45,10,32.074767
RTIO_MJ_15H225,4/05/2025 22:56:07,4/05/2025 22:56:19,12,39.577108
RTIO_MJ_15H225,4/05/2025 22:58:27,4/05/2025 22:59:09,42,33.95407
RTIO_MJ_15H225,4/05/2025 22:59:28,4/05/2025 22:59:43,15,39.683739
RTIO_MJ_15H225,4/05/2025 23:00:03,4/05/2025 23:00:15,12,41.244725
RTIO_MJ_15H225,4/05/2025 23:00:35,4/05/2025 23:00:47,12,40.075061
RTIO_MJ_15H225,4/05/2025 23:01:07,4/05/2025 23:01:20,13,38.302447
RTIO_MJ_15H225,4/05/2025 23:01:40,4/05/2025 23:01:54,14,40.30529
RTIO_MJ_15H225,4/05/2025 23:02:17,4/05/2025 23:02:33,16,31.837902
RTIO_MJ_15H225,4/05/2025 23:02:58,4/05/2025 23:04:03,65,36.577343
RTIO_MJ_15H225,4/05/2025 23:04:26,4/05/2025 23:04:38,12,38.520492
RTIO_MJ_15H225,4/05/2025 23:04:54,4/05/2025 23:05:07,13,40.464342
RTIO_MJ_15H225,4/05/2025 23:05:25,4/05/2025 23:05:37,12,41.663623
RTIO_MJ_15H225,4/05/2025 23:05:55,4/05/2025 23:06:08,13,41.445837
RTIO_MJ_15H225,4/05/2025 23:06:28,4/05/2025 23:06:39,11,36.796028
RTIO_MJ_15H225,4/05/2025 23:07:00,4/05/2025 23:07:11,11,16.240494
RTIO_MJ_15H225,4/05/2025 23:07:47,4/05/2025 23:09:08,81,38.485301
RTIO_MJ_15H225,4/05/2025 23:09:26,4/05/2025 23:09:37,11,37.145596
RTIO_MJ_15H225,4/05/2025 23:09:55,4/05/2025 23:10:06,11,39.424053
RTIO_MJ_15H225,4/05/2025 23:10:22,4/05/2025 23:10:34,12,40.776219
RTIO_MJ_15H225,4/05/2025 23:10:53,4/05/2025 23:11:05,12,38.703547
RTIO_MJ_15H225,4/05/2025 23:11:23,4/05/2025 23:11:35,12,38.632594
RTIO_MJ_15H225,4/05/2025 23:11:55,4/05/2025 23:12:06,11,26.179855
RTIO_MJ_15H225,4/05/2025 23:13:51,4/05/2025 23:15:38,107,27.70236
RTIO_MJ_15H225,4/05/2025 23:26:14,4/05/2025 23:27:11,57,32.58804
RTIO_MJ_15H225,4/05/2025 23:27:33,4/05/2025 23:27:45,12,43.393257
RTIO_MJ_15H225,4/05/2025 23:28:05,4/05/2025 23:28:17,12,36.944835
RTIO_MJ_15H225,4/05/2025 23:28:35,4/05/2025 23:28:46,11,41.018989
RTIO_MJ_15H225,4/05/2025 23:29:02,4/05/2025 23:29:14,12,39.987631
RTIO_MJ_15H225,4/05/2025 23:29:39,4/05/2025 23:29:52,13,40.916369
RTIO_MJ_15H225,4/05/2025 23:30:11,4/05/2025 23:30:17,6,39.813327
RTIO_MJ_15H225,4/05/2025 23:30:22,4/05/2025 23:30:28,6,10.716574
RTIO_MJ_15H225,4/05/2025 23:30:51,4/05/2025 23:31:19,28,41.487432
RTIO_MJ_15H225,4/05/2025 23:31:46,4/05/2025 23:31:59,13,41.650962
RTIO_MJ_15H225,4/05/2025 23:32:22,4/05/2025 23:32:44,22,31.494665
RTIO_MJ_15H225,4/05/2025 23:32:59,4/05/2025 23:33:10,11,38.790649
RTIO_MJ_15H225,4/05/2025 23:33:29,4/05/2025 23:33:41,12,43.530368
RTIO_MJ_15H225,4/05/2025 23:33:59,4/05/2025 23:34:12,13,41.270045
RTIO_MJ_15H225,4/05/2025 23:39:19,4/05/2025 23:40:43,84,38.71093
RTIO_MJ_15H225,4/05/2025 23:41:01,4/05/2025 23:41:13,12,41.227413
RTIO_MJ_15H225,4/05/2025 23:41:31,4/05/2025 23:41:43,12,38.515203
RTIO_MJ_15H225,4/05/2025 23:42:05,4/05/2025 23:42:17,12,42.375119
RTIO_MJ_15H225,4/05/2025 23:42:34,4/05/2025 23:42:46,12,41.442654
RTIO_MJ_15H225,4/05/2025 23:43:03,4/05/2025 23:43:14,11,38.793352
RTIO_MJ_15H225,4/05/2025 23:45:09,4/05/2025 23:45:21,12,37.492033
RTIO_MJ_15H225,4/05/2025 23:45:40,4/05/2025 23:45:51,11,40.327155
RTIO_MJ_15H225,4/05/2025 23:46:09,4/05/2025 23:46:21,12,42.114721
RTIO_MJ_15H225,4/05/2025 23:46:41,4/05/2025 23:46:52,11,40.829262
RTIO_MJ_15H225,4/05/2025 23:47:13,4/05/2025 23:47:25,12,41.688096
RTIO_MJ_15H225,4/05/2025 23:47:41,4/05/2025 23:47:53,12,42.849384
RTIO_MJ_15H225,4/05/2025 23:48:43,4/05/2025 23:49:35,52,36.167596
RTIO_MJ_15H225,4/05/2025 23:49:55,4/05/2025 23:50:09,14,41.845154
RTIO_MJ_15H225,4/05/2025 23:50:30,4/05/2025 23:50:43,13,41.421504
RTIO_MJ_15H225,4/05/2025 23:51:03,4/05/2025 23:51:14,11,42.401324
RTIO_MJ_15H225,4/05/2025 23:51:29,4/05/2025 23:51:41,12,37.912811
RTIO_MJ_15H225,4/05/2025 23:51:57,4/05/2025 23:52:10,13,40.531345
RTIO_MJ_15H225,4/05/2025 23:52:28,4/05/2025 23:52:34,6,25.148372
RTIO_MJ_15H225,4/05/2025 23:53:01,4/05/2025 23:54:17,76,30.780861
RTIO_MJ_15H225,4/05/2025 23:54:36,4/05/2025 23:54:49,13,41.579994
RTIO_MJ_15H225,4/05/2025 23:55:08,4/05/2025 23:55:20,12,40.296153
RTIO_MJ_15H225,4/05/2025 23:55:39,4/05/2025 23:55:52,13,37.931432
RTIO_MJ_15H225,4/05/2025 23:56:09,4/05/2025 23:56:21,12,41.33966
RTIO_MJ_15H225,4/05/2025 23:56:40,4/05/2025 23:56:53,13,41.537291
RTIO_MJ_15H225,4/05/2025 23:57:08,4/05/2025 23:57:13,5,31.628023
RTIO_MJ_15H225,5/05/2025 0:00:21,5/05/2025 0:00:43,22,30.63344
RTIO_MJ_15H225,5/05/2025 0:06:18,5/05/2025 0:07:18,60,30.920322
RTIO_MJ_15H225,5/05/2025 0:07:40,5/05/2025 0:07:52,12,42.782325
RTIO_MJ_15H225,5/05/2025 0:08:14,5/05/2025 0:08:27,13,45.726712
RTIO_MJ_15H225,5/05/2025 0:08:47,5/05/2025 0:09:00,13,45.343826
RTIO_MJ_15H225,5/05/2025 0:09:19,5/05/2025 0:09:32,13,43.565072
RTIO_MJ_15H225,5/05/2025 0:09:51,5/05/2025 0:10:04,13,40.067613
RTIO_MJ_15H225,5/05/2025 0:10:21,5/05/2025 0:10:32,11,28.251
RTIO_MJ_15H225,5/05/2025 0:10:51,5/05/2025 0:11:52,61,41.810226
RTIO_MJ_15H225,5/05/2025 0:12:17,5/05/2025 0:12:30,13,43.449781
RTIO_MJ_15H225,5/05/2025 0:12:49,5/05/2025 0:13:01,12,43.56592
RTIO_MJ_15H225,5/05/2025 0:13:18,5/05/2025 0:13:29,11,40.713055
RTIO_MJ_15H225,5/05/2025 0:13:47,5/05/2025 0:14:01,14,42.716093
RTIO_MJ_15H225,5/05/2025 0:14:19,5/05/2025 0:14:31,12,35.29458
RTIO_MJ_15H225,5/05/2025 0:16:03,5/05/2025 0:17:10,67,39.283035
RTIO_MJ_15H225,5/05/2025 0:17:28,5/05/2025 0:17:41,13,45.210619
RTIO_MJ_15H225,5/05/2025 0:17:59,5/05/2025 0:18:11,12,42.569976
RTIO_MJ_15H225,5/05/2025 0:18:25,5/05/2025 0:18:37,12,42.586047
RTIO_MJ_15H225,5/05/2025 0:18:52,5/05/2025 0:19:04,12,39.256034
RTIO_MJ_15H225,5/05/2025 0:19:24,5/05/2025 0:19:37,13,40.61352
RTIO_MJ_15H225,5/05/2025 0:19:51,5/05/2025 0:20:00,9,11.648106
RTIO_MJ_15H225,5/05/2025 0:20:18,5/05/2025 0:21:16,58,37.52084
RTIO_MJ_15H225,5/05/2025 0:21:36,5/05/2025 0:21:50,14,43.892672
RTIO_MJ_15H225,5/05/2025 0:22:07,5/05/2025 0:22:19,12,42.868598
RTIO_MJ_15H225,5/05/2025 0:22:37,5/05/2025 0:22:48,11,37.667562
RTIO_MJ_15H225,5/05/2025 0:23:04,5/05/2025 0:23:17,13,39.723173
RTIO_MJ_15H225,5/05/2025 0:23:34,5/05/2025 0:23:46,12,40.331174
RTIO_MJ_15H225,5/05/2025 0:24:01,5/05/2025 0:24:11,10,28.886069
RTIO_MJ_15H225,5/05/2025 0:26:43,5/05/2025 0:27:09,26,31.380847
RTIO_MJ_15H225,5/05/2025 0:27:31,5/05/2025 0:27:45,14,43.157278
RTIO_MJ_15H225,5/05/2025 0:28:06,5/05/2025 0:28:19,13,41.844146
RTIO_MJ_15H225,5/05/2025 0:28:38,5/05/2025 0:28:51,13,39.105323
RTIO_MJ_15H225,5/05/2025 0:29:11,5/05/2025 0:29:23,12,40.075804
RTIO_MJ_15H225,5/05/2025 0:29:40,5/05/2025 0:29:52,12,38.401862
RTIO_MJ_15H225,5/05/2025 0:30:09,5/05/2025 0:30:19,10,26.034722
RTIO_MJ_15H225,5/05/2025 0:30:39,5/05/2025 0:31:44,65,36.189348
RTIO_MJ_15H225,5/05/2025 0:32:04,5/05/2025 0:32:16,12,39.623572
RTIO_MJ_15H225,5/05/2025 0:32:35,5/05/2025 0:32:48,13,43.944915
RTIO_MJ_15H225,5/05/2025 0:33:07,5/05/2025 0:33:20,13,41.156265
RTIO_MJ_15H225,5/05/2025 0:33:36,5/05/2025 0:33:48,12,40.047282
RTIO_MJ_15H225,5/05/2025 0:34:05,5/05/2025 0:34:17,12,37.072573
RTIO_MJ_15H225,5/05/2025 0:34:33,5/05/2025 0:34:42,9,23.792437
RTIO_MJ_15H225,5/05/2025 0:35:19,5/05/2025 0:36:04,45,38.517658
RTIO_MJ_15H225,5/05/2025 0:36:23,5/05/2025 0:36:35,12,40.834933
RTIO_MJ_15H225,5/05/2025 0:36:54,5/05/2025 0:37:06,12,40.182923
RTIO_MJ_15H225,5/05/2025 0:37:24,5/05/2025 0:37:36,12,38.083721
RTIO_MJ_15H225,5/05/2025 0:37:55,5/05/2025 0:38:07,12,36.594628
RTIO_MJ_15H225,5/05/2025 0:38:24,5/05/2025 0:38:35,11,41.471559
RTIO_MJ_15H225,5/05/2025 0:38:51,5/05/2025 0:39:00,9,28.890684
RTIO_MJ_15H225,5/05/2025 0:43:27,5/05/2025 0:44:31,64,30.457938
RTIO_MJ_15H225,5/05/2025 0:44:52,5/05/2025 0:45:04,12,42.340643
RTIO_MJ_15H225,5/05/2025 0:45:23,5/05/2025 0:45:36,13,42.776174
RTIO_MJ_15H225,5/05/2025 0:45:55,5/05/2025 0:46:08,13,40.310422
RTIO_MJ_15H225,5/05/2025 0:46:26,5/05/2025 0:46:40,14,43.192391
RTIO_MJ_15H225,5/05/2025 0:47:00,5/05/2025 0:47:14,14,39.107017
RTIO_MJ_15H225,5/05/2025 0:47:29,5/05/2025 0:47:43,14,32.456046
RTIO_MJ_15H225,5/05/2025 0:48:23,5/05/2025 0:49:15,52,38.049758
RTIO_MJ_15H225,5/05/2025 0:49:44,5/05/2025 0:49:56,12,37.669957
RTIO_MJ_15H225,5/05/2025 0:50:14,5/05/2025 0:50:26,12,42.04435
RTIO_MJ_15H225,5/05/2025 0:50:44,5/05/2025 0:50:56,12,36.094385
RTIO_MJ_15H225,5/05/2025 0:51:14,5/05/2025 0:51:26,12,36.22286
RTIO_MJ_15H225,5/05/2025 0:51:47,5/05/2025 0:52:00,13,37.580301
RTIO_MJ_15H225,5/05/2025 0:52:15,5/05/2025 0:52:26,11,29.610409
RTIO_MJ_15H225,5/05/2025 0:52:48,5/05/2025 0:52:55,7,32.954294
RTIO_MJ_15H225,5/05/2025 0:53:15,5/05/2025 0:53:55,40,38.447986
RTIO_MJ_15H225,5/05/2025 0:54:12,5/05/2025 0:54:24,12,39.963005
RTIO_MJ_15H225,5/05/2025 0:54:41,5/05/2025 0:54:52,11,36.978426
RTIO_MJ_15H225,5/05/2025 0:55:09,5/05/2025 0:55:20,11,36.404459
RTIO_MJ_15H225,5/05/2025 0:55:41,5/05/2025 0:55:52,11,39.122948
RTIO_MJ_15H225,5/05/2025 0:56:13,5/05/2025 0:56:25,12,38.132619
RTIO_MJ_15H225,5/05/2025 0:56:42,5/05/2025 0:56:52,10,34.187993
RTIO_MJ_15H225,5/05/2025 0:58:00,5/05/2025 0:58:15,15,30.969706
RTIO_MJ_15H225,5/05/2025 1:00:48,5/05/2025 1:02:14,86,31.713617
RTIO_MJ_15H225,5/05/2025 1:02:35,5/05/2025 1:02:47,12,37.250457
RTIO_MJ_15H225,5/05/2025 1:03:05,5/05/2025 1:03:17,12,40.378549
RTIO_MJ_15H225,5/05/2025 1:03:35,5/05/2025 1:03:47,12,40.492838
RTIO_MJ_15H225,5/05/2025 1:04:04,5/05/2025 1:04:17,13,41.555307
RTIO_MJ_15H225,5/05/2025 1:04:36,5/05/2025 1:04:48,12,36.569953
RTIO_MJ_15H225,5/05/2025 1:05:08,5/05/2025 1:05:19,11,34.75821
RTIO_MJ_15H225,5/05/2025 1:05:41,5/05/2025 1:05:44,3,33.000311
RTIO_MJ_15H225,5/05/2025 1:06:49,5/05/2025 1:06:55,6,33.483045
RTIO_MJ_15H225,5/05/2025 1:07:17,5/05/2025 1:07:34,17,28.402626
RTIO_MJ_15H225,5/05/2025 1:09:45,5/05/2025 1:10:53,68,29.54352
RTIO_MJ_15H225,5/05/2025 1:11:11,5/05/2025 1:11:23,12,29.452724
RTIO_MJ_15H225,5/05/2025 1:11:40,5/05/2025 1:11:51,11,37.754879
RTIO_MJ_15H225,5/05/2025 1:12:07,5/05/2025 1:12:18,11,39.640436
RTIO_MJ_15H225,5/05/2025 1:12:36,5/05/2025 1:12:47,11,35.900096
RTIO_MJ_15H225,5/05/2025 1:13:04,5/05/2025 1:13:16,12,34.647672
RTIO_MJ_15H225,5/05/2025 1:13:35,5/05/2025 1:13:46,11,32.802561
RTIO_MJ_15H225,5/05/2025 1:14:09,5/05/2025 1:15:31,82,31.473607
RTIO_MJ_15H225,5/05/2025 1:15:51,5/05/2025 1:16:02,11,38.973419
RTIO_MJ_15H225,5/05/2025 1:16:20,5/05/2025 1:16:31,11,34.714758
RTIO_MJ_15H225,5/05/2025 1:16:49,5/05/2025 1:16:59,10,36.593225
RTIO_MJ_15H225,5/05/2025 1:17:15,5/05/2025 1:17:26,11,37.386771
RTIO_MJ_15H225,5/05/2025 1:17:43,5/05/2025 1:17:56,13,32.435903
RTIO_MJ_15H225,5/05/2025 1:18:13,5/05/2025 1:18:26,13,38.389524
RTIO_MJ_15H225,5/05/2025 1:19:00,5/05/2025 1:19:05,5,23.340208
RTIO_MJ_15H225,5/05/2025 1:19:35,5/05/2025 1:19:46,11,10.201776
RTIO_MJ_15H225,5/05/2025 1:21:47,5/05/2025 1:21:58,11,40.173812
RTIO_MJ_15H225,5/05/2025 1:22:16,5/05/2025 1:22:27,11,34.68659
RTIO_MJ_15H225,5/05/2025 1:22:46,5/05/2025 1:22:58,12,40.067383
RTIO_MJ_15H225,5/05/2025 1:23:15,5/05/2025 1:23:26,11,35.109269
RTIO_MJ_15H225,5/05/2025 1:23:44,5/05/2025 1:23:56,12,38.191495
RTIO_MJ_15H225,5/05/2025 1:24:09,5/05/2025 1:24:19,10,32.995336
RTIO_MJ_15H225,5/05/2025 1:24:39,5/05/2025 1:24:52,13,30.835294
RTIO_MJ_15H225,5/05/2025 1:26:29,5/05/2025 1:26:54,25,30.195995
RTIO_MJ_15H225,5/05/2025 1:27:15,5/05/2025 1:27:25,10,38.390567
RTIO_MJ_15H225,5/05/2025 1:27:45,5/05/2025 1:27:57,12,38.640366
RTIO_MJ_15H225,5/05/2025 1:28:15,5/05/2025 1:28:25,10,30.426862
RTIO_MJ_15H225,5/05/2025 1:28:41,5/05/2025 1:28:52,11,35.803853
RTIO_MJ_15H225,5/05/2025 1:29:09,5/05/2025 1:29:18,9,26.953059
RTIO_MJ_15H225,5/05/2025 1:29:37,5/05/2025 1:29:47,10,36.21774
RTIO_MJ_15H225,5/05/2025 1:30:05,5/05/2025 1:30:16,11,19.443224
RTIO_MJ_15H225,5/05/2025 1:30:50,5/05/2025 1:31:03,13,21.314009
RTIO_MJ_15H225,5/05/2025 1:31:21,5/05/2025 1:31:28,7,25.54848
RTIO_MJ_15H225,5/05/2025 1:31:45,5/05/2025 1:31:53,8,27.295902
RTIO_MJ_15H225,5/05/2025 1:33:05,5/05/2025 1:33:31,26,26.873009
RTIO_MJ_15H225,5/05/2025 1:33:53,5/05/2025 1:34:15,22,41.707569
RTIO_MJ_15H225,5/05/2025 1:35:15,5/05/2025 1:35:31,16,41.858403
RTIO_MJ_15H225,5/05/2025 1:36:04,5/05/2025 1:36:18,14,43.691155
RTIO_MJ_15H225,5/05/2025 1:36:36,5/05/2025 1:36:47,11,32.928349
RTIO_MJ_15H225,5/05/2025 1:37:04,5/05/2025 1:37:15,11,35.348968
RTIO_MJ_15H225,5/05/2025 1:37:34,5/05/2025 1:37:45,11,35.795268
RTIO_MJ_15H225,5/05/2025 1:38:03,5/05/2025 1:38:14,11,32.817866
RTIO_MJ_15H225,5/05/2025 1:39:22,5/05/2025 1:39:31,9,34.645526
RTIO_MJ_15H225,5/05/2025 1:39:50,5/05/2025 1:39:57,7,23.843428
RTIO_MJ_15H225,5/05/2025 1:40:13,5/05/2025 1:41:03,50,18.411891
RTIO_MJ_15H225,5/05/2025 1:41:50,5/05/2025 1:42:04,14,42.918044
RTIO_MJ_15H225,5/05/2025 1:42:26,5/05/2025 1:42:37,11,34.586487
RTIO_MJ_15H225,5/05/2025 1:42:55,5/05/2025 1:43:07,12,38.475105
RTIO_MJ_15H225,5/05/2025 1:43:22,5/05/2025 1:43:34,12,37.291329
RTIO_MJ_15H225,5/05/2025 1:43:49,5/05/2025 1:44:00,11,34.587874
RTIO_MJ_15H225,5/05/2025 1:44:16,5/05/2025 1:44:27,11,37.9403
RTIO_MJ_15H225,5/05/2025 1:44:47,5/05/2025 1:44:56,9,17.019181
RTIO_MJ_15H225,5/05/2025 1:46:01,5/05/2025 1:46:07,6,26.786928
RTIO_MJ_15H225,5/05/2025 1:46:25,5/05/2025 1:46:31,6,32.528519
RTIO_MJ_15H225,5/05/2025 1:46:56,5/05/2025 1:47:01,5,26.859994
RTIO_MJ_15H225,5/05/2025 1:48:37,5/05/2025 1:48:45,8,29.507479
RTIO_MJ_15H225,5/05/2025 1:49:03,5/05/2025 1:49:10,7,32.939641
RTIO_MJ_15H225,5/05/2025 1:49:27,5/05/2025 1:49:53,26,30.850635
RTIO_MJ_15H225,5/05/2025 1:50:09,5/05/2025 1:50:20,11,35.5353
RTIO_MJ_15H225,5/05/2025 1:50:35,5/05/2025 1:50:46,11,36.309012
RTIO_MJ_15H225,5/05/2025 1:51:04,5/05/2025 1:51:16,12,38.001621
RTIO_MJ_15H225,5/05/2025 1:51:50,5/05/2025 1:52:03,13,43.621895
RTIO_MJ_15H225,5/05/2025 1:52:22,5/05/2025 1:52:36,14,42.65643
RTIO_MJ_15H225,5/05/2025 1:53:00,5/05/2025 1:53:50,50,35.874816
RTIO_MJ_15H225,5/05/2025 1:54:15,5/05/2025 1:55:08,53,32.469996
RTIO_MJ_15H225,5/05/2025 1:55:27,5/05/2025 1:55:39,12,43.532898
RTIO_MJ_15H225,5/05/2025 1:55:57,5/05/2025 1:56:10,13,43.537094
RTIO_MJ_15H225,5/05/2025 1:56:33,5/05/2025 1:56:45,12,45.335063
RTIO_MJ_15H225,5/05/2025 1:57:07,5/05/2025 1:57:22,15,45.863074
RTIO_MJ_15H225,5/05/2025 1:57:44,5/05/2025 1:58:00,16,46.620309
RTIO_MJ_15H225,5/05/2025 1:58:17,5/05/2025 1:58:26,9,11.711745
RTIO_MJ_15H225,5/05/2025 2:10:14,5/05/2025 2:10:23,9,27.283707
RTIO_MJ_15H225,5/05/2025 2:10:45,5/05/2025 2:10:55,10,22.938376
